[2023-02-05 22:18:22] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 22:18:22] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 22:18:36] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:19:20] [Epoch     1/  500] trn/posterior_energy  4.195e+06, trn/neg_log_likelihood  9.279e+04, trn/neg_log_prior  4.102e+06, trn/lr  1.000e-06, val/acc 2.602e-01, val/nll 2.012e+00 (best_acc: 0.000e+00 -> 2.602e-01, test_acc: 2.585e-01, test_nll: 2.006e+00)
[2023-02-05 23:22:27] [Epoch   313/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.283e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.087e-07, val/acc 7.837e-01, val/nll 6.664e-01
[2023-02-05 23:22:39] [Epoch   314/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.302e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.058e-07, val/acc 7.890e-01, val/nll 6.892e-01
[2023-02-05 23:22:51] [Epoch   315/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.301e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.029e-07, val/acc 7.933e-01, val/nll 6.371e-01
[2023-02-05 23:23:03] [Epoch   316/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.245e+04, trn/neg_log_prior  4.014e+06, trn/lr  3.000e-07, val/acc 7.884e-01, val/nll 6.708e-01
[2023-02-05 23:23:15] [Epoch   317/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.254e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.971e-07, val/acc 7.655e-01, val/nll 7.294e-01
[2023-02-05 23:23:28] [Epoch   318/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.309e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.942e-07, val/acc 7.935e-01, val/nll 6.400e-01
[2023-02-05 23:23:40] [Epoch   319/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.280e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.914e-07, val/acc 7.933e-01, val/nll 6.454e-01
[2023-02-05 23:23:52] [Epoch   320/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.232e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.885e-07, val/acc 7.979e-01, val/nll 6.117e-01
[2023-02-05 23:24:04] [Epoch   321/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.239e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.857e-07, val/acc 7.802e-01, val/nll 6.816e-01
[2023-02-05 23:24:17] [Epoch   322/  500] trn/posterior_energy  4.026e+06, trn/neg_log_likelihood  1.174e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.829e-07, val/acc 8.061e-01, val/nll 6.203e-01
[2023-02-05 23:24:29] [Epoch   323/  500] trn/posterior_energy  4.026e+06, trn/neg_log_likelihood  1.235e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.800e-07, val/acc 7.405e-01, val/nll 8.295e-01
[2023-02-05 23:24:42] [Epoch   324/  500] trn/posterior_energy  4.027e+06, trn/neg_log_likelihood  1.245e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.772e-07, val/acc 8.104e-01, val/nll 6.050e-01 (best_acc: 8.084e-01 -> 8.104e-01, test_acc: 8.014e-01, test_nll: 6.284e-01)
[2023-02-05 23:24:54] [Epoch   325/  500] trn/posterior_energy  4.025e+06, trn/neg_log_likelihood  1.126e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.744e-07, val/acc 7.808e-01, val/nll 6.912e-01
[2023-02-05 23:25:06] [Epoch   326/  500] trn/posterior_energy  4.025e+06, trn/neg_log_likelihood  1.130e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.716e-07, val/acc 7.988e-01, val/nll 6.277e-01
[2023-02-05 23:25:18] [Epoch   327/  500] trn/posterior_energy  4.025e+06, trn/neg_log_likelihood  1.116e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.688e-07, val/acc 8.014e-01, val/nll 6.051e-01
[2023-02-05 23:25:30] [Epoch   328/  500] trn/posterior_energy  4.025e+06, trn/neg_log_likelihood  1.118e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.660e-07, val/acc 7.825e-01, val/nll 6.943e-01
[2023-02-05 23:25:42] [Epoch   329/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.070e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.633e-07, val/acc 7.980e-01, val/nll 6.433e-01
[2023-02-05 23:25:54] [Epoch   330/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.076e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.605e-07, val/acc 7.983e-01, val/nll 6.177e-01
[2023-02-05 23:26:06] [Epoch   331/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.074e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.578e-07, val/acc 7.712e-01, val/nll 7.451e-01
[2023-02-05 23:26:18] [Epoch   332/  500] trn/posterior_energy  4.025e+06, trn/neg_log_likelihood  1.108e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.550e-07, val/acc 8.003e-01, val/nll 6.388e-01
[2023-02-05 23:26:30] [Epoch   333/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.048e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.523e-07, val/acc 7.939e-01, val/nll 6.588e-01
[2023-02-05 23:26:42] [Epoch   334/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.031e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.495e-07, val/acc 7.979e-01, val/nll 6.394e-01
[2023-02-05 23:26:54] [Epoch   335/  500] trn/posterior_energy  4.024e+06, trn/neg_log_likelihood  1.044e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.468e-07, val/acc 8.011e-01, val/nll 6.411e-01
[2023-02-05 23:27:08] [Epoch   336/  500] trn/posterior_energy  4.023e+06, trn/neg_log_likelihood  9.516e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.441e-07, val/acc 8.137e-01, val/nll 6.041e-01 (best_acc: 8.104e-01 -> 8.137e-01, test_acc: 8.031e-01, test_nll: 6.183e-01)
[2023-02-05 23:27:20] [Epoch   337/  500] trn/posterior_energy  4.023e+06, trn/neg_log_likelihood  9.820e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.414e-07, val/acc 8.073e-01, val/nll 6.306e-01
[2023-02-05 23:27:33] [Epoch   338/  500] trn/posterior_energy  4.023e+06, trn/neg_log_likelihood  9.575e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.388e-07, val/acc 8.022e-01, val/nll 6.625e-01
[2023-02-05 23:27:45] [Epoch   339/  500] trn/posterior_energy  4.023e+06, trn/neg_log_likelihood  1.008e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.361e-07, val/acc 8.053e-01, val/nll 6.140e-01
[2023-02-05 23:27:57] [Epoch   340/  500] trn/posterior_energy  4.022e+06, trn/neg_log_likelihood  9.274e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.334e-07, val/acc 7.991e-01, val/nll 6.579e-01
[2023-02-05 23:28:09] [Epoch   341/  500] trn/posterior_energy  4.022e+06, trn/neg_log_likelihood  9.243e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.308e-07, val/acc 7.873e-01, val/nll 7.030e-01
[2023-02-05 23:28:22] [Epoch   342/  500] trn/posterior_energy  4.023e+06, trn/neg_log_likelihood  9.602e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.281e-07, val/acc 8.091e-01, val/nll 6.255e-01
[2023-02-05 23:28:34] [Epoch   343/  500] trn/posterior_energy  4.022e+06, trn/neg_log_likelihood  9.306e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.255e-07, val/acc 8.011e-01, val/nll 6.603e-01
[2023-02-05 23:28:46] [Epoch   344/  500] trn/posterior_energy  4.021e+06, trn/neg_log_likelihood  8.756e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.229e-07, val/acc 7.878e-01, val/nll 6.610e-01
[2023-02-05 23:28:58] [Epoch   345/  500] trn/posterior_energy  4.022e+06, trn/neg_log_likelihood  9.533e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.203e-07, val/acc 8.066e-01, val/nll 6.326e-01
[2023-02-05 23:29:10] [Epoch   346/  500] trn/posterior_energy  4.021e+06, trn/neg_log_likelihood  8.575e+03, trn/neg_log_prior  4.013e+06, trn/lr  2.177e-07, val/acc 8.029e-01, val/nll 6.472e-01
[2023-02-05 23:29:22] [Epoch   347/  500] trn/posterior_energy  4.021e+06, trn/neg_log_likelihood  8.350e+03, trn/neg_log_prior  4.012e+06, trn/lr  2.151e-07, val/acc 8.029e-01, val/nll 6.395e-01
[2023-02-05 23:29:34] [Epoch   348/  500] trn/posterior_energy  4.021e+06, trn/neg_log_likelihood  8.461e+03, trn/neg_log_prior  4.012e+06, trn/lr  2.125e-07, val/acc 7.835e-01, val/nll 7.273e-01
[2023-02-05 23:29:47] [Epoch   349/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  8.082e+03, trn/neg_log_prior  4.012e+06, trn/lr  2.099e-07, val/acc 7.985e-01, val/nll 6.828e-01
[2023-02-05 23:29:59] [Epoch   350/  500] trn/posterior_energy  4.021e+06, trn/neg_log_likelihood  8.836e+03, trn/neg_log_prior  4.012e+06, trn/lr  2.074e-07, val/acc 8.013e-01, val/nll 6.637e-01
[2023-02-05 23:30:11] [Epoch   351/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  7.650e+03, trn/neg_log_prior  4.012e+06, trn/lr  2.048e-07, val/acc 8.086e-01, val/nll 6.297e-01
[2023-02-05 23:30:23] [Epoch   352/  500] trn/posterior_energy  4.020e+06, trn/neg_log_likelihood  8.220e+03, trn/neg_log_prior  4.012e+06, trn/lr  2.023e-07, val/acc 7.963e-01, val/nll 6.823e-01
[2023-02-05 23:30:35] [Epoch   353/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  7.722e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.998e-07, val/acc 7.892e-01, val/nll 6.799e-01
[2023-02-05 23:30:47] [Epoch   354/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  7.964e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.973e-07, val/acc 8.028e-01, val/nll 6.406e-01
[2023-02-05 23:30:59] [Epoch   355/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  7.821e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.948e-07, val/acc 7.956e-01, val/nll 6.660e-01
[2023-02-05 23:31:11] [Epoch   356/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  7.254e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.923e-07, val/acc 8.010e-01, val/nll 6.599e-01
[2023-02-05 23:31:23] [Epoch   357/  500] trn/posterior_energy  4.019e+06, trn/neg_log_likelihood  7.971e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.898e-07, val/acc 8.053e-01, val/nll 6.612e-01
[2023-02-05 23:31:35] [Epoch   358/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  7.174e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.874e-07, val/acc 7.869e-01, val/nll 7.371e-01
[2023-02-05 23:31:47] [Epoch   359/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  6.499e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.849e-07, val/acc 8.113e-01, val/nll 6.302e-01
[2023-02-05 23:32:00] [Epoch   360/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  7.236e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.825e-07, val/acc 8.043e-01, val/nll 6.543e-01
[2023-02-05 23:32:12] [Epoch   361/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  6.744e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.801e-07, val/acc 7.978e-01, val/nll 6.939e-01
[2023-02-05 23:32:24] [Epoch   362/  500] trn/posterior_energy  4.018e+06, trn/neg_log_likelihood  7.121e+03, trn/neg_log_prior  4.011e+06, trn/lr  1.777e-07, val/acc 8.100e-01, val/nll 6.371e-01
[2023-02-05 23:32:36] [Epoch   363/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  6.366e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.753e-07, val/acc 7.924e-01, val/nll 7.256e-01
[2023-02-05 23:32:48] [Epoch   364/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  6.393e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.729e-07, val/acc 7.881e-01, val/nll 7.329e-01
[2023-02-05 23:33:00] [Epoch   365/  500] trn/posterior_energy  4.017e+06, trn/neg_log_likelihood  6.840e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.705e-07, val/acc 7.952e-01, val/nll 6.833e-01
[2023-02-05 23:33:12] [Epoch   366/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  5.999e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.682e-07, val/acc 7.794e-01, val/nll 7.636e-01
[2023-02-05 23:33:24] [Epoch   367/  500] trn/posterior_energy  4.016e+06, trn/neg_log_likelihood  6.790e+03, trn/neg_log_prior  4.010e+06, trn/lr  1.658e-07, val/acc 8.127e-01, val/nll 6.309e-01
[2023-02-05 23:33:36] [Epoch   368/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  5.517e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.635e-07, val/acc 7.942e-01, val/nll 7.006e-01
[2023-02-05 23:33:48] [Epoch   369/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  5.985e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.612e-07, val/acc 8.028e-01, val/nll 6.870e-01
[2023-02-05 23:34:01] [Epoch   370/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  6.035e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.589e-07, val/acc 7.813e-01, val/nll 8.087e-01
[2023-02-05 23:34:13] [Epoch   371/  500] trn/posterior_energy  4.015e+06, trn/neg_log_likelihood  5.663e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.566e-07, val/acc 7.985e-01, val/nll 7.012e-01
[2023-02-05 23:34:25] [Epoch   372/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.661e+03, trn/neg_log_prior  4.009e+06, trn/lr  1.543e-07, val/acc 7.998e-01, val/nll 6.867e-01
[2023-02-05 23:34:38] [Epoch   373/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.231e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.520e-07, val/acc 8.156e-01, val/nll 6.260e-01 (best_acc: 8.137e-01 -> 8.156e-01, test_acc: 8.120e-01, test_nll: 6.332e-01)
[2023-02-05 23:34:50] [Epoch   374/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  6.150e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.498e-07, val/acc 7.999e-01, val/nll 6.843e-01
[2023-02-05 23:35:02] [Epoch   375/  500] trn/posterior_energy  4.014e+06, trn/neg_log_likelihood  5.590e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.476e-07, val/acc 8.043e-01, val/nll 6.745e-01
[2023-02-05 23:35:14] [Epoch   376/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.361e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.453e-07, val/acc 7.781e-01, val/nll 8.059e-01
[2023-02-05 23:35:26] [Epoch   377/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.054e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.431e-07, val/acc 8.105e-01, val/nll 6.370e-01
[2023-02-05 23:35:38] [Epoch   378/  500] trn/posterior_energy  4.013e+06, trn/neg_log_likelihood  5.136e+03, trn/neg_log_prior  4.008e+06, trn/lr  1.409e-07, val/acc 8.003e-01, val/nll 7.234e-01
[2023-02-05 23:35:50] [Epoch   379/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.961e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.388e-07, val/acc 7.927e-01, val/nll 7.222e-01
[2023-02-05 23:36:02] [Epoch   380/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.475e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.366e-07, val/acc 8.039e-01, val/nll 7.173e-01
[2023-02-05 23:36:16] [Epoch   381/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  4.884e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.344e-07, val/acc 8.195e-01, val/nll 6.285e-01 (best_acc: 8.156e-01 -> 8.195e-01, test_acc: 8.146e-01, test_nll: 6.337e-01)
[2023-02-05 23:36:29] [Epoch   382/  500] trn/posterior_energy  4.012e+06, trn/neg_log_likelihood  5.265e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.323e-07, val/acc 8.124e-01, val/nll 6.502e-01
[2023-02-05 23:36:41] [Epoch   383/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.363e+03, trn/neg_log_prior  4.007e+06, trn/lr  1.302e-07, val/acc 7.898e-01, val/nll 7.445e-01
[2023-02-05 23:36:53] [Epoch   384/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.203e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.281e-07, val/acc 7.991e-01, val/nll 7.363e-01
[2023-02-05 23:37:05] [Epoch   385/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  4.471e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.260e-07, val/acc 8.153e-01, val/nll 6.367e-01
[2023-02-05 23:37:17] [Epoch   386/  500] trn/posterior_energy  4.010e+06, trn/neg_log_likelihood  4.319e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.239e-07, val/acc 8.035e-01, val/nll 7.312e-01
[2023-02-05 23:37:29] [Epoch   387/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.800e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.218e-07, val/acc 8.035e-01, val/nll 7.126e-01
[2023-02-05 23:37:41] [Epoch   388/  500] trn/posterior_energy  4.011e+06, trn/neg_log_likelihood  5.112e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.198e-07, val/acc 8.075e-01, val/nll 6.813e-01
[2023-02-05 23:37:53] [Epoch   389/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.624e+03, trn/neg_log_prior  4.006e+06, trn/lr  1.178e-07, val/acc 8.024e-01, val/nll 7.094e-01
[2023-02-05 23:38:05] [Epoch   390/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  4.082e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.157e-07, val/acc 7.985e-01, val/nll 7.314e-01
[2023-02-05 23:38:17] [Epoch   391/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  3.466e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.137e-07, val/acc 8.142e-01, val/nll 6.569e-01
[2023-02-05 23:38:29] [Epoch   392/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  3.681e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.118e-07, val/acc 8.012e-01, val/nll 7.288e-01
[2023-02-05 23:38:41] [Epoch   393/  500] trn/posterior_energy  4.009e+06, trn/neg_log_likelihood  4.642e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.098e-07, val/acc 7.986e-01, val/nll 7.172e-01
[2023-02-05 23:38:53] [Epoch   394/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  3.261e+03, trn/neg_log_prior  4.005e+06, trn/lr  1.078e-07, val/acc 7.985e-01, val/nll 7.528e-01
[2023-02-05 23:39:05] [Epoch   395/  500] trn/posterior_energy  4.008e+06, trn/neg_log_likelihood  3.581e+03, trn/neg_log_prior  4.004e+06, trn/lr  1.059e-07, val/acc 7.972e-01, val/nll 7.601e-01
[2023-02-05 23:39:17] [Epoch   396/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  3.228e+03, trn/neg_log_prior  4.004e+06, trn/lr  1.040e-07, val/acc 8.164e-01, val/nll 6.476e-01
[2023-02-05 23:39:29] [Epoch   397/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.945e+03, trn/neg_log_prior  4.004e+06, trn/lr  1.021e-07, val/acc 8.041e-01, val/nll 7.249e-01
[2023-02-05 23:39:41] [Epoch   398/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  3.491e+03, trn/neg_log_prior  4.004e+06, trn/lr  1.002e-07, val/acc 8.104e-01, val/nll 7.042e-01
[2023-02-05 23:39:53] [Epoch   399/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  3.659e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.828e-08, val/acc 8.107e-01, val/nll 6.722e-01
[2023-02-05 23:40:05] [Epoch   400/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  3.105e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.642e-08, val/acc 8.111e-01, val/nll 7.028e-01
[2023-02-05 23:40:17] [Epoch   401/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  3.243e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.457e-08, val/acc 8.165e-01, val/nll 6.633e-01
[2023-02-05 23:40:29] [Epoch   402/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.690e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.274e-08, val/acc 8.186e-01, val/nll 6.524e-01
[2023-02-05 23:40:41] [Epoch   403/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  3.293e+03, trn/neg_log_prior  4.003e+06, trn/lr  9.093e-08, val/acc 7.899e-01, val/nll 7.614e-01
[2023-02-05 23:40:53] [Epoch   404/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.549e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.913e-08, val/acc 8.123e-01, val/nll 6.984e-01
[2023-02-05 23:41:05] [Epoch   405/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.793e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.735e-08, val/acc 8.065e-01, val/nll 7.202e-01
[2023-02-05 23:41:19] [Epoch   406/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.416e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.558e-08, val/acc 8.242e-01, val/nll 6.678e-01 (best_acc: 8.195e-01 -> 8.242e-01, test_acc: 8.179e-01, test_nll: 7.052e-01)
[2023-02-05 23:41:31] [Epoch   407/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.440e+03, trn/neg_log_prior  4.002e+06, trn/lr  8.383e-08, val/acc 8.140e-01, val/nll 6.995e-01
[2023-02-05 23:41:42] [Epoch   408/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  3.187e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.210e-08, val/acc 8.185e-01, val/nll 6.579e-01
[2023-02-05 23:41:55] [Epoch   409/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.497e+03, trn/neg_log_prior  4.001e+06, trn/lr  8.038e-08, val/acc 8.100e-01, val/nll 7.179e-01
[2023-02-05 23:42:07] [Epoch   410/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.454e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.868e-08, val/acc 8.144e-01, val/nll 7.047e-01
[2023-02-05 23:42:19] [Epoch   411/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.174e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.700e-08, val/acc 8.113e-01, val/nll 6.964e-01
[2023-02-05 23:42:31] [Epoch   412/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.385e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.533e-08, val/acc 8.187e-01, val/nll 6.977e-01
[2023-02-05 23:42:43] [Epoch   413/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.220e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.368e-08, val/acc 8.223e-01, val/nll 6.862e-01
[2023-02-05 23:42:54] [Epoch   414/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.264e+03, trn/neg_log_prior  4.000e+06, trn/lr  7.205e-08, val/acc 8.121e-01, val/nll 6.819e-01
[2023-02-05 23:43:06] [Epoch   415/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  2.100e+03, trn/neg_log_prior  4.000e+06, trn/lr  7.043e-08, val/acc 8.051e-01, val/nll 7.344e-01
[2023-02-05 23:43:18] [Epoch   416/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  2.084e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.883e-08, val/acc 8.221e-01, val/nll 6.696e-01
[2023-02-05 23:43:30] [Epoch   417/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.968e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.725e-08, val/acc 8.155e-01, val/nll 7.042e-01
[2023-02-05 23:43:42] [Epoch   418/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.898e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.569e-08, val/acc 8.165e-01, val/nll 6.987e-01
[2023-02-05 23:43:56] [Epoch   419/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.499e+03, trn/neg_log_prior  3.999e+06, trn/lr  6.414e-08, val/acc 8.284e-01, val/nll 6.671e-01 (best_acc: 8.242e-01 -> 8.284e-01, test_acc: 8.259e-01, test_nll: 6.726e-01)
[2023-02-05 23:44:08] [Epoch   420/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.034e+03, trn/neg_log_prior  3.999e+06, trn/lr  6.261e-08, val/acc 8.156e-01, val/nll 7.100e-01
