[2023-02-05 08:36:47] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 08:36:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.90_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 08:36:53] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 08:37:36] [Epoch     1/  500] trn/posterior_energy  1.136e+06, trn/neg_log_likelihood  9.150e+04, trn/neg_log_prior  1.044e+06, trn/lr  3.000e-06, val/acc 2.744e-01, val/nll 1.947e+00 (best_acc: 0.000e+00 -> 2.744e-01, test_acc: 2.805e-01, test_nll: 1.948e+00)
[2023-02-05 09:41:24] [Epoch   311/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.870e+03, trn/neg_log_prior  1.014e+06, trn/lr  9.434e-07, val/acc 8.393e-01, val/nll 6.103e-01
[2023-02-05 09:41:36] [Epoch   312/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.356e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.347e-07, val/acc 8.335e-01, val/nll 6.979e-01
[2023-02-05 09:41:48] [Epoch   313/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.389e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.260e-07, val/acc 8.357e-01, val/nll 6.241e-01
[2023-02-05 09:42:00] [Epoch   314/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.556e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.173e-07, val/acc 8.372e-01, val/nll 6.274e-01
[2023-02-05 09:42:12] [Epoch   315/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.608e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.086e-07, val/acc 8.365e-01, val/nll 6.452e-01
[2023-02-05 09:42:24] [Epoch   316/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.655e+03, trn/neg_log_prior  1.013e+06, trn/lr  9.000e-07, val/acc 7.783e-01, val/nll 8.573e-01
[2023-02-05 09:42:36] [Epoch   317/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.422e+03, trn/neg_log_prior  1.013e+06, trn/lr  8.913e-07, val/acc 8.425e-01, val/nll 6.164e-01
[2023-02-05 09:42:49] [Epoch   318/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.456e+03, trn/neg_log_prior  1.013e+06, trn/lr  8.827e-07, val/acc 8.371e-01, val/nll 6.711e-01
[2023-02-05 09:43:01] [Epoch   319/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.226e+03, trn/neg_log_prior  1.013e+06, trn/lr  8.742e-07, val/acc 8.343e-01, val/nll 6.420e-01
[2023-02-05 09:43:13] [Epoch   320/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.473e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.656e-07, val/acc 8.346e-01, val/nll 6.570e-01
[2023-02-05 09:43:25] [Epoch   321/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.503e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.571e-07, val/acc 8.160e-01, val/nll 7.355e-01
[2023-02-05 09:43:37] [Epoch   322/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.403e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.486e-07, val/acc 8.302e-01, val/nll 6.726e-01
[2023-02-05 09:43:49] [Epoch   323/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.650e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.401e-07, val/acc 8.354e-01, val/nll 6.510e-01
[2023-02-05 09:44:02] [Epoch   324/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.324e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.316e-07, val/acc 8.232e-01, val/nll 7.187e-01
[2023-02-05 09:44:14] [Epoch   325/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.351e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.232e-07, val/acc 8.361e-01, val/nll 6.618e-01
[2023-02-05 09:44:26] [Epoch   326/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.530e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.148e-07, val/acc 8.377e-01, val/nll 6.516e-01
[2023-02-05 09:44:38] [Epoch   327/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.181e+03, trn/neg_log_prior  1.012e+06, trn/lr  8.065e-07, val/acc 8.361e-01, val/nll 6.665e-01
[2023-02-05 09:44:50] [Epoch   328/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.681e+03, trn/neg_log_prior  1.012e+06, trn/lr  7.981e-07, val/acc 8.409e-01, val/nll 6.396e-01
[2023-02-05 09:45:03] [Epoch   329/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.282e+03, trn/neg_log_prior  1.012e+06, trn/lr  7.898e-07, val/acc 8.324e-01, val/nll 6.894e-01
[2023-02-05 09:45:15] [Epoch   330/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.066e+03, trn/neg_log_prior  1.012e+06, trn/lr  7.815e-07, val/acc 8.396e-01, val/nll 6.631e-01
[2023-02-05 09:45:27] [Epoch   331/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.206e+03, trn/neg_log_prior  1.012e+06, trn/lr  7.733e-07, val/acc 8.414e-01, val/nll 6.702e-01
[2023-02-05 09:45:39] [Epoch   332/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.349e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.650e-07, val/acc 8.361e-01, val/nll 6.646e-01
[2023-02-05 09:45:51] [Epoch   333/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.349e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.568e-07, val/acc 8.355e-01, val/nll 6.206e-01
[2023-02-05 09:46:05] [Epoch   334/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  8.374e+02, trn/neg_log_prior  1.011e+06, trn/lr  7.486e-07, val/acc 8.483e-01, val/nll 5.990e-01 (best_acc: 8.461e-01 -> 8.483e-01, test_acc: 8.490e-01, test_nll: 5.989e-01)
[2023-02-05 09:46:18] [Epoch   335/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.335e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.405e-07, val/acc 8.317e-01, val/nll 6.833e-01
[2023-02-05 09:46:30] [Epoch   336/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.435e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.324e-07, val/acc 8.355e-01, val/nll 6.036e-01
[2023-02-05 09:46:42] [Epoch   337/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.531e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.243e-07, val/acc 8.405e-01, val/nll 6.109e-01
[2023-02-05 09:46:55] [Epoch   338/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.091e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.163e-07, val/acc 8.352e-01, val/nll 6.676e-01
[2023-02-05 09:47:07] [Epoch   339/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.161e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.082e-07, val/acc 8.356e-01, val/nll 6.385e-01
[2023-02-05 09:47:19] [Epoch   340/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.248e+03, trn/neg_log_prior  1.011e+06, trn/lr  7.003e-07, val/acc 8.377e-01, val/nll 6.664e-01
[2023-02-05 09:47:31] [Epoch   341/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.217e+03, trn/neg_log_prior  1.011e+06, trn/lr  6.923e-07, val/acc 8.404e-01, val/nll 6.411e-01
[2023-02-05 09:47:43] [Epoch   342/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.155e+03, trn/neg_log_prior  1.011e+06, trn/lr  6.844e-07, val/acc 8.413e-01, val/nll 6.412e-01
[2023-02-05 09:47:56] [Epoch   343/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  9.039e+02, trn/neg_log_prior  1.011e+06, trn/lr  6.765e-07, val/acc 8.308e-01, val/nll 6.954e-01
[2023-02-05 09:48:08] [Epoch   344/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.216e+03, trn/neg_log_prior  1.011e+06, trn/lr  6.686e-07, val/acc 8.390e-01, val/nll 6.521e-01
[2023-02-05 09:48:20] [Epoch   345/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  7.712e+02, trn/neg_log_prior  1.011e+06, trn/lr  6.608e-07, val/acc 8.444e-01, val/nll 6.187e-01
[2023-02-05 09:48:33] [Epoch   346/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  9.774e+02, trn/neg_log_prior  1.010e+06, trn/lr  6.530e-07, val/acc 8.383e-01, val/nll 6.624e-01
[2023-02-05 09:48:45] [Epoch   347/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  6.933e+02, trn/neg_log_prior  1.010e+06, trn/lr  6.452e-07, val/acc 8.458e-01, val/nll 6.425e-01
[2023-02-05 09:48:57] [Epoch   348/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  1.184e+03, trn/neg_log_prior  1.010e+06, trn/lr  6.375e-07, val/acc 8.340e-01, val/nll 6.914e-01
[2023-02-05 09:49:09] [Epoch   349/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  9.964e+02, trn/neg_log_prior  1.010e+06, trn/lr  6.298e-07, val/acc 8.273e-01, val/nll 7.114e-01
[2023-02-05 09:49:22] [Epoch   350/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  1.080e+03, trn/neg_log_prior  1.010e+06, trn/lr  6.221e-07, val/acc 8.402e-01, val/nll 6.594e-01
[2023-02-05 09:49:34] [Epoch   351/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  7.491e+02, trn/neg_log_prior  1.010e+06, trn/lr  6.145e-07, val/acc 8.347e-01, val/nll 6.809e-01
[2023-02-05 09:49:46] [Epoch   352/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  1.051e+03, trn/neg_log_prior  1.010e+06, trn/lr  6.069e-07, val/acc 8.424e-01, val/nll 6.330e-01
[2023-02-05 09:49:58] [Epoch   353/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  9.787e+02, trn/neg_log_prior  1.010e+06, trn/lr  5.994e-07, val/acc 8.352e-01, val/nll 6.671e-01
[2023-02-05 09:50:10] [Epoch   354/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  8.882e+02, trn/neg_log_prior  1.010e+06, trn/lr  5.919e-07, val/acc 8.478e-01, val/nll 6.108e-01
[2023-02-05 09:50:22] [Epoch   355/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  8.763e+02, trn/neg_log_prior  1.010e+06, trn/lr  5.844e-07, val/acc 8.470e-01, val/nll 6.369e-01
[2023-02-05 09:50:34] [Epoch   356/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  7.828e+02, trn/neg_log_prior  1.010e+06, trn/lr  5.769e-07, val/acc 8.323e-01, val/nll 7.015e-01
[2023-02-05 09:50:47] [Epoch   357/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  8.458e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.695e-07, val/acc 8.446e-01, val/nll 6.367e-01
[2023-02-05 09:50:58] [Epoch   358/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  7.799e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.621e-07, val/acc 8.457e-01, val/nll 6.051e-01
[2023-02-05 09:51:11] [Epoch   359/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  6.069e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.548e-07, val/acc 8.321e-01, val/nll 6.842e-01
[2023-02-05 09:51:23] [Epoch   360/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  8.656e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.475e-07, val/acc 8.444e-01, val/nll 6.345e-01
[2023-02-05 09:51:37] [Epoch   361/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  7.267e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.402e-07, val/acc 8.502e-01, val/nll 6.278e-01 (best_acc: 8.483e-01 -> 8.502e-01, test_acc: 8.547e-01, test_nll: 6.140e-01)
[2023-02-05 09:51:49] [Epoch   362/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  8.561e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.330e-07, val/acc 8.293e-01, val/nll 6.868e-01
[2023-02-05 09:52:01] [Epoch   363/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  9.541e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.258e-07, val/acc 8.448e-01, val/nll 6.376e-01
[2023-02-05 09:52:13] [Epoch   364/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  8.045e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.187e-07, val/acc 8.490e-01, val/nll 6.396e-01
[2023-02-05 09:52:27] [Epoch   365/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  7.138e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.116e-07, val/acc 8.515e-01, val/nll 6.063e-01 (best_acc: 8.502e-01 -> 8.515e-01, test_acc: 8.500e-01, test_nll: 6.150e-01)
[2023-02-05 09:52:39] [Epoch   366/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  8.614e+02, trn/neg_log_prior  1.009e+06, trn/lr  5.045e-07, val/acc 8.396e-01, val/nll 6.736e-01
[2023-02-05 09:52:51] [Epoch   367/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  7.449e+02, trn/neg_log_prior  1.009e+06, trn/lr  4.975e-07, val/acc 8.170e-01, val/nll 7.341e-01
[2023-02-05 09:53:03] [Epoch   368/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  5.900e+02, trn/neg_log_prior  1.009e+06, trn/lr  4.905e-07, val/acc 8.317e-01, val/nll 6.967e-01
[2023-02-05 09:53:14] [Epoch   369/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  5.528e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.835e-07, val/acc 8.462e-01, val/nll 6.452e-01
[2023-02-05 09:53:26] [Epoch   370/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  3.958e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.766e-07, val/acc 8.095e-01, val/nll 8.342e-01
[2023-02-05 09:53:38] [Epoch   371/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  5.637e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.698e-07, val/acc 8.479e-01, val/nll 6.176e-01
[2023-02-05 09:53:50] [Epoch   372/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  5.439e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.629e-07, val/acc 8.410e-01, val/nll 6.657e-01
[2023-02-05 09:54:03] [Epoch   373/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  8.203e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.561e-07, val/acc 8.424e-01, val/nll 6.533e-01
[2023-02-05 09:54:15] [Epoch   374/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  6.314e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.494e-07, val/acc 8.368e-01, val/nll 6.797e-01
[2023-02-05 09:54:27] [Epoch   375/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  6.162e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.427e-07, val/acc 8.399e-01, val/nll 6.784e-01
[2023-02-05 09:54:40] [Epoch   376/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  8.142e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.360e-07, val/acc 8.282e-01, val/nll 7.152e-01
[2023-02-05 09:54:52] [Epoch   377/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  6.268e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.294e-07, val/acc 8.393e-01, val/nll 6.819e-01
[2023-02-05 09:55:05] [Epoch   378/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  6.307e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.228e-07, val/acc 8.412e-01, val/nll 6.901e-01
[2023-02-05 09:55:17] [Epoch   379/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  2.746e+02, trn/neg_log_prior  1.008e+06, trn/lr  4.163e-07, val/acc 8.405e-01, val/nll 7.003e-01
[2023-02-05 09:55:31] [Epoch   380/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  4.347e+02, trn/neg_log_prior  1.007e+06, trn/lr  4.098e-07, val/acc 8.591e-01, val/nll 6.026e-01 (best_acc: 8.515e-01 -> 8.591e-01, test_acc: 8.609e-01, test_nll: 5.925e-01)
[2023-02-05 09:55:43] [Epoch   381/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  1.997e+02, trn/neg_log_prior  1.007e+06, trn/lr  4.033e-07, val/acc 8.520e-01, val/nll 6.125e-01
[2023-02-05 09:55:55] [Epoch   382/  500] trn/posterior_energy  1.007e+06, trn/neg_log_likelihood  2.907e+02, trn/neg_log_prior  1.007e+06, trn/lr  3.969e-07, val/acc 8.528e-01, val/nll 6.397e-01
[2023-02-05 09:56:09] [Epoch   383/  500] trn/posterior_energy  1.007e+06, trn/neg_log_likelihood  4.900e+01, trn/neg_log_prior  1.007e+06, trn/lr  3.906e-07, val/acc 8.656e-01, val/nll 5.899e-01 (best_acc: 8.591e-01 -> 8.656e-01, test_acc: 8.649e-01, test_nll: 5.847e-01)
[2023-02-05 09:56:23] [Epoch   384/  500] trn/posterior_energy  1.007e+06, trn/neg_log_likelihood  2.675e+01, trn/neg_log_prior  1.007e+06, trn/lr  3.842e-07, val/acc 8.697e-01, val/nll 5.675e-01 (best_acc: 8.656e-01 -> 8.697e-01, test_acc: 8.698e-01, test_nll: 5.682e-01)
[2023-02-05 09:56:37] [Epoch   385/  500] trn/posterior_energy  1.007e+06, trn/neg_log_likelihood  2.578e+01, trn/neg_log_prior  1.006e+06, trn/lr  3.780e-07, val/acc 8.713e-01, val/nll 5.596e-01 (best_acc: 8.697e-01 -> 8.713e-01, test_acc: 8.705e-01, test_nll: 5.602e-01)
[2023-02-05 09:56:52] [Epoch   386/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  2.807e+01, trn/neg_log_prior  1.006e+06, trn/lr  3.717e-07, val/acc 8.720e-01, val/nll 5.550e-01 (best_acc: 8.713e-01 -> 8.720e-01, test_acc: 8.718e-01, test_nll: 5.559e-01)
[2023-02-05 09:57:04] [Epoch   387/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  3.047e+01, trn/neg_log_prior  1.006e+06, trn/lr  3.655e-07, val/acc 8.720e-01, val/nll 5.534e-01
[2023-02-05 09:57:16] [Epoch   388/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  3.277e+01, trn/neg_log_prior  1.006e+06, trn/lr  3.594e-07, val/acc 8.718e-01, val/nll 5.520e-01
[2023-02-05 09:57:30] [Epoch   389/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  3.480e+01, trn/neg_log_prior  1.006e+06, trn/lr  3.533e-07, val/acc 8.730e-01, val/nll 5.524e-01 (best_acc: 8.720e-01 -> 8.730e-01, test_acc: 8.719e-01, test_nll: 5.524e-01)
[2023-02-05 09:57:43] [Epoch   390/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  3.659e+01, trn/neg_log_prior  1.006e+06, trn/lr  3.472e-07, val/acc 8.721e-01, val/nll 5.526e-01
[2023-02-05 09:57:55] [Epoch   391/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  3.792e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.412e-07, val/acc 8.719e-01, val/nll 5.533e-01
[2023-02-05 09:58:08] [Epoch   392/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  3.907e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.353e-07, val/acc 8.721e-01, val/nll 5.547e-01
[2023-02-05 09:58:20] [Epoch   393/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  3.987e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.294e-07, val/acc 8.726e-01, val/nll 5.565e-01
[2023-02-05 09:58:32] [Epoch   394/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  4.046e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.235e-07, val/acc 8.730e-01, val/nll 5.607e-01
[2023-02-05 09:58:44] [Epoch   395/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  4.099e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.177e-07, val/acc 8.721e-01, val/nll 5.621e-01
[2023-02-05 09:58:57] [Epoch   396/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  4.133e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.119e-07, val/acc 8.711e-01, val/nll 5.656e-01
[2023-02-05 09:59:09] [Epoch   397/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  4.152e+01, trn/neg_log_prior  1.005e+06, trn/lr  3.062e-07, val/acc 8.716e-01, val/nll 5.689e-01
[2023-02-05 09:59:21] [Epoch   398/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  4.165e+01, trn/neg_log_prior  1.004e+06, trn/lr  3.005e-07, val/acc 8.711e-01, val/nll 5.713e-01
[2023-02-05 09:59:33] [Epoch   399/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.169e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.948e-07, val/acc 8.706e-01, val/nll 5.762e-01
[2023-02-05 09:59:46] [Epoch   400/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.175e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.893e-07, val/acc 8.698e-01, val/nll 5.802e-01
[2023-02-05 09:59:58] [Epoch   401/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.173e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.837e-07, val/acc 8.695e-01, val/nll 5.832e-01
[2023-02-05 10:00:11] [Epoch   402/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.171e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.782e-07, val/acc 8.687e-01, val/nll 5.868e-01
[2023-02-05 10:00:23] [Epoch   403/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.164e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.728e-07, val/acc 8.685e-01, val/nll 5.908e-01
[2023-02-05 10:00:35] [Epoch   404/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.156e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.674e-07, val/acc 8.677e-01, val/nll 5.935e-01
[2023-02-05 10:00:48] [Epoch   405/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.153e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.620e-07, val/acc 8.683e-01, val/nll 5.969e-01
[2023-02-05 10:01:00] [Epoch   406/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.148e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.567e-07, val/acc 8.677e-01, val/nll 6.000e-01
[2023-02-05 10:01:13] [Epoch   407/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.149e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.515e-07, val/acc 8.689e-01, val/nll 6.026e-01
[2023-02-05 10:01:24] [Epoch   408/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.155e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.463e-07, val/acc 8.679e-01, val/nll 6.069e-01
[2023-02-05 10:01:36] [Epoch   409/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.151e+01, trn/neg_log_prior  1.004e+06, trn/lr  2.411e-07, val/acc 8.679e-01, val/nll 6.106e-01
[2023-02-05 10:01:48] [Epoch   410/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  4.149e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.360e-07, val/acc 8.676e-01, val/nll 6.131e-01
[2023-02-05 10:02:00] [Epoch   411/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.156e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.310e-07, val/acc 8.676e-01, val/nll 6.178e-01
[2023-02-05 10:02:12] [Epoch   412/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.162e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.260e-07, val/acc 8.675e-01, val/nll 6.201e-01
[2023-02-05 10:02:25] [Epoch   413/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.167e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.210e-07, val/acc 8.662e-01, val/nll 6.233e-01
[2023-02-05 10:02:37] [Epoch   414/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.172e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.161e-07, val/acc 8.669e-01, val/nll 6.275e-01
[2023-02-05 10:02:49] [Epoch   415/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.172e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.113e-07, val/acc 8.665e-01, val/nll 6.296e-01
[2023-02-05 10:03:01] [Epoch   416/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.174e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.065e-07, val/acc 8.653e-01, val/nll 6.325e-01
