[2023-02-05 20:16:58] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 20:16:58] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 20.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 20:17:04] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 20:17:47] [Epoch     1/  500] trn/posterior_energy  2.660e+06, trn/neg_log_likelihood  8.016e+04, trn/neg_log_prior  2.580e+06, trn/lr  3.000e-07, val/acc 4.140e-01, val/nll 1.589e+00 (best_acc: 0.000e+00 -> 4.140e-01, test_acc: 4.171e-01, test_nll: 1.585e+00)
[2023-02-05 21:22:08] [Epoch   314/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  1.182e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.173e-08, val/acc 8.392e-01, val/nll 6.536e-01
[2023-02-05 21:22:20] [Epoch   315/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  1.191e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.086e-08, val/acc 8.337e-01, val/nll 6.572e-01
[2023-02-05 21:22:32] [Epoch   316/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  1.389e+03, trn/neg_log_prior  2.504e+06, trn/lr  9.000e-08, val/acc 8.395e-01, val/nll 6.336e-01
[2023-02-05 21:22:44] [Epoch   317/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  9.727e+02, trn/neg_log_prior  2.504e+06, trn/lr  8.913e-08, val/acc 8.258e-01, val/nll 7.064e-01
[2023-02-05 21:22:56] [Epoch   318/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  1.104e+03, trn/neg_log_prior  2.504e+06, trn/lr  8.827e-08, val/acc 8.281e-01, val/nll 7.259e-01
[2023-02-05 21:23:08] [Epoch   319/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  1.058e+03, trn/neg_log_prior  2.504e+06, trn/lr  8.742e-08, val/acc 8.343e-01, val/nll 6.705e-01
[2023-02-05 21:23:20] [Epoch   320/  500] trn/posterior_energy  2.505e+06, trn/neg_log_likelihood  9.861e+02, trn/neg_log_prior  2.504e+06, trn/lr  8.656e-08, val/acc 8.499e-01, val/nll 6.190e-01
[2023-02-05 21:23:33] [Epoch   321/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  8.838e+02, trn/neg_log_prior  2.503e+06, trn/lr  8.571e-08, val/acc 8.528e-01, val/nll 6.137e-01 (best_acc: 8.514e-01 -> 8.528e-01, test_acc: 8.564e-01, test_nll: 6.214e-01)
[2023-02-05 21:23:45] [Epoch   322/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  8.326e+02, trn/neg_log_prior  2.503e+06, trn/lr  8.486e-08, val/acc 8.295e-01, val/nll 7.279e-01
[2023-02-05 21:23:57] [Epoch   323/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  1.128e+03, trn/neg_log_prior  2.503e+06, trn/lr  8.401e-08, val/acc 8.458e-01, val/nll 6.190e-01
[2023-02-05 21:24:08] [Epoch   324/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  9.652e+02, trn/neg_log_prior  2.503e+06, trn/lr  8.316e-08, val/acc 8.393e-01, val/nll 6.622e-01
[2023-02-05 21:24:20] [Epoch   325/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  8.649e+02, trn/neg_log_prior  2.503e+06, trn/lr  8.232e-08, val/acc 8.469e-01, val/nll 6.246e-01
[2023-02-05 21:24:32] [Epoch   326/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  1.165e+03, trn/neg_log_prior  2.503e+06, trn/lr  8.148e-08, val/acc 8.319e-01, val/nll 6.925e-01
[2023-02-05 21:24:44] [Epoch   327/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  1.283e+03, trn/neg_log_prior  2.503e+06, trn/lr  8.065e-08, val/acc 8.284e-01, val/nll 6.925e-01
[2023-02-05 21:24:56] [Epoch   328/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  1.302e+03, trn/neg_log_prior  2.503e+06, trn/lr  7.981e-08, val/acc 8.438e-01, val/nll 6.100e-01
[2023-02-05 21:25:10] [Epoch   329/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  9.720e+02, trn/neg_log_prior  2.503e+06, trn/lr  7.898e-08, val/acc 8.540e-01, val/nll 6.047e-01 (best_acc: 8.528e-01 -> 8.540e-01, test_acc: 8.450e-01, test_nll: 6.386e-01)
[2023-02-05 21:25:21] [Epoch   330/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  9.285e+02, trn/neg_log_prior  2.503e+06, trn/lr  7.815e-08, val/acc 8.346e-01, val/nll 6.911e-01
[2023-02-05 21:25:33] [Epoch   331/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  9.808e+02, trn/neg_log_prior  2.503e+06, trn/lr  7.733e-08, val/acc 8.376e-01, val/nll 6.712e-01
[2023-02-05 21:25:45] [Epoch   332/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  9.591e+02, trn/neg_log_prior  2.503e+06, trn/lr  7.650e-08, val/acc 8.485e-01, val/nll 6.376e-01
[2023-02-05 21:25:57] [Epoch   333/  500] trn/posterior_energy  2.504e+06, trn/neg_log_likelihood  9.643e+02, trn/neg_log_prior  2.503e+06, trn/lr  7.568e-08, val/acc 8.444e-01, val/nll 6.320e-01
[2023-02-05 21:26:08] [Epoch   334/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  7.968e+02, trn/neg_log_prior  2.503e+06, trn/lr  7.486e-08, val/acc 8.509e-01, val/nll 6.102e-01
[2023-02-05 21:26:20] [Epoch   335/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  6.419e+02, trn/neg_log_prior  2.502e+06, trn/lr  7.405e-08, val/acc 8.479e-01, val/nll 6.389e-01
[2023-02-05 21:26:32] [Epoch   336/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  9.826e+02, trn/neg_log_prior  2.502e+06, trn/lr  7.324e-08, val/acc 8.449e-01, val/nll 6.348e-01
[2023-02-05 21:26:43] [Epoch   337/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  9.034e+02, trn/neg_log_prior  2.502e+06, trn/lr  7.243e-08, val/acc 8.479e-01, val/nll 6.165e-01
[2023-02-05 21:26:55] [Epoch   338/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  1.002e+03, trn/neg_log_prior  2.502e+06, trn/lr  7.163e-08, val/acc 8.330e-01, val/nll 6.841e-01
[2023-02-05 21:27:07] [Epoch   339/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  9.706e+02, trn/neg_log_prior  2.502e+06, trn/lr  7.082e-08, val/acc 8.329e-01, val/nll 6.609e-01
[2023-02-05 21:27:19] [Epoch   340/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  1.046e+03, trn/neg_log_prior  2.502e+06, trn/lr  7.003e-08, val/acc 8.277e-01, val/nll 7.290e-01
[2023-02-05 21:27:31] [Epoch   341/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  1.121e+03, trn/neg_log_prior  2.502e+06, trn/lr  6.923e-08, val/acc 8.465e-01, val/nll 6.373e-01
[2023-02-05 21:27:45] [Epoch   342/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  5.352e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.844e-08, val/acc 8.611e-01, val/nll 6.104e-01 (best_acc: 8.540e-01 -> 8.611e-01, test_acc: 8.539e-01, test_nll: 6.374e-01)
[2023-02-05 21:27:57] [Epoch   343/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  4.668e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.765e-08, val/acc 8.494e-01, val/nll 6.407e-01
[2023-02-05 21:28:09] [Epoch   344/  500] trn/posterior_energy  2.503e+06, trn/neg_log_likelihood  7.883e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.686e-08, val/acc 8.360e-01, val/nll 6.925e-01
[2023-02-05 21:28:21] [Epoch   345/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  7.040e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.608e-08, val/acc 8.407e-01, val/nll 6.467e-01
[2023-02-05 21:28:33] [Epoch   346/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  8.278e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.530e-08, val/acc 8.361e-01, val/nll 6.642e-01
[2023-02-05 21:28:45] [Epoch   347/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  8.046e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.452e-08, val/acc 8.335e-01, val/nll 6.914e-01
[2023-02-05 21:28:57] [Epoch   348/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  8.077e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.375e-08, val/acc 8.378e-01, val/nll 6.598e-01
[2023-02-05 21:29:09] [Epoch   349/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  8.233e+02, trn/neg_log_prior  2.502e+06, trn/lr  6.298e-08, val/acc 8.423e-01, val/nll 6.562e-01
[2023-02-05 21:29:21] [Epoch   350/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  5.932e+02, trn/neg_log_prior  2.501e+06, trn/lr  6.221e-08, val/acc 8.444e-01, val/nll 6.451e-01
[2023-02-05 21:29:33] [Epoch   351/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  7.154e+02, trn/neg_log_prior  2.501e+06, trn/lr  6.145e-08, val/acc 8.377e-01, val/nll 6.668e-01
[2023-02-05 21:29:45] [Epoch   352/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  6.872e+02, trn/neg_log_prior  2.501e+06, trn/lr  6.069e-08, val/acc 8.438e-01, val/nll 6.589e-01
[2023-02-05 21:29:57] [Epoch   353/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  4.368e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.994e-08, val/acc 8.532e-01, val/nll 6.356e-01
[2023-02-05 21:30:09] [Epoch   354/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  6.782e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.919e-08, val/acc 8.419e-01, val/nll 6.110e-01
[2023-02-05 21:30:21] [Epoch   355/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  5.638e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.844e-08, val/acc 8.428e-01, val/nll 6.714e-01
[2023-02-05 21:30:33] [Epoch   356/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  6.323e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.769e-08, val/acc 8.507e-01, val/nll 6.254e-01
[2023-02-05 21:30:45] [Epoch   357/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  6.233e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.695e-08, val/acc 8.358e-01, val/nll 6.628e-01
[2023-02-05 21:30:57] [Epoch   358/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  6.951e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.621e-08, val/acc 8.475e-01, val/nll 6.282e-01
[2023-02-05 21:31:09] [Epoch   359/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  7.764e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.548e-08, val/acc 8.518e-01, val/nll 6.206e-01
[2023-02-05 21:31:21] [Epoch   360/  500] trn/posterior_energy  2.502e+06, trn/neg_log_likelihood  8.001e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.475e-08, val/acc 8.509e-01, val/nll 6.224e-01
[2023-02-05 21:31:33] [Epoch   361/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  7.766e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.402e-08, val/acc 8.398e-01, val/nll 6.727e-01
[2023-02-05 21:31:45] [Epoch   362/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  6.497e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.330e-08, val/acc 8.579e-01, val/nll 5.892e-01
[2023-02-05 21:31:58] [Epoch   363/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  3.844e+02, trn/neg_log_prior  2.501e+06, trn/lr  5.258e-08, val/acc 8.573e-01, val/nll 6.159e-01
[2023-02-05 21:32:10] [Epoch   364/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  4.572e+02, trn/neg_log_prior  2.500e+06, trn/lr  5.187e-08, val/acc 8.569e-01, val/nll 6.152e-01
[2023-02-05 21:32:22] [Epoch   365/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  5.286e+02, trn/neg_log_prior  2.500e+06, trn/lr  5.116e-08, val/acc 8.514e-01, val/nll 6.313e-01
[2023-02-05 21:32:33] [Epoch   366/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  3.906e+02, trn/neg_log_prior  2.500e+06, trn/lr  5.045e-08, val/acc 8.549e-01, val/nll 6.288e-01
[2023-02-05 21:32:45] [Epoch   367/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  5.258e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.975e-08, val/acc 8.496e-01, val/nll 6.259e-01
[2023-02-05 21:32:57] [Epoch   368/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  4.779e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.905e-08, val/acc 8.520e-01, val/nll 6.273e-01
[2023-02-05 21:33:09] [Epoch   369/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  8.772e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.835e-08, val/acc 8.384e-01, val/nll 6.545e-01
[2023-02-05 21:33:22] [Epoch   370/  500] trn/posterior_energy  2.501e+06, trn/neg_log_likelihood  6.276e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.766e-08, val/acc 8.520e-01, val/nll 6.240e-01
[2023-02-05 21:33:34] [Epoch   371/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  3.030e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.698e-08, val/acc 8.580e-01, val/nll 6.183e-01
[2023-02-05 21:33:46] [Epoch   372/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  2.166e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.629e-08, val/acc 8.448e-01, val/nll 6.793e-01
[2023-02-05 21:33:58] [Epoch   373/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  3.479e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.561e-08, val/acc 8.500e-01, val/nll 6.590e-01
[2023-02-05 21:34:10] [Epoch   374/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  3.900e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.494e-08, val/acc 8.537e-01, val/nll 6.122e-01
[2023-02-05 21:34:22] [Epoch   375/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  5.585e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.427e-08, val/acc 8.513e-01, val/nll 6.453e-01
[2023-02-05 21:34:34] [Epoch   376/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  5.166e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.360e-08, val/acc 8.552e-01, val/nll 6.113e-01
[2023-02-05 21:34:46] [Epoch   377/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  4.854e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.294e-08, val/acc 8.561e-01, val/nll 6.082e-01
[2023-02-05 21:34:58] [Epoch   378/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  3.780e+02, trn/neg_log_prior  2.500e+06, trn/lr  4.228e-08, val/acc 8.489e-01, val/nll 6.295e-01
[2023-02-05 21:35:10] [Epoch   379/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  3.968e+02, trn/neg_log_prior  2.499e+06, trn/lr  4.163e-08, val/acc 8.512e-01, val/nll 6.722e-01
[2023-02-05 21:35:21] [Epoch   380/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  4.929e+02, trn/neg_log_prior  2.499e+06, trn/lr  4.098e-08, val/acc 8.457e-01, val/nll 6.524e-01
[2023-02-05 21:35:33] [Epoch   381/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  6.114e+02, trn/neg_log_prior  2.499e+06, trn/lr  4.033e-08, val/acc 8.501e-01, val/nll 6.397e-01
[2023-02-05 21:35:45] [Epoch   382/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  4.760e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.969e-08, val/acc 8.425e-01, val/nll 6.681e-01
[2023-02-05 21:35:57] [Epoch   383/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  6.644e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.906e-08, val/acc 8.341e-01, val/nll 6.999e-01
[2023-02-05 21:36:09] [Epoch   384/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  5.303e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.842e-08, val/acc 8.501e-01, val/nll 6.344e-01
[2023-02-05 21:36:21] [Epoch   385/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  4.029e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.780e-08, val/acc 8.503e-01, val/nll 6.411e-01
[2023-02-05 21:36:35] [Epoch   386/  500] trn/posterior_energy  2.500e+06, trn/neg_log_likelihood  3.722e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.717e-08, val/acc 8.612e-01, val/nll 6.204e-01 (best_acc: 8.611e-01 -> 8.612e-01, test_acc: 8.591e-01, test_nll: 6.368e-01)
[2023-02-05 21:36:47] [Epoch   387/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  1.273e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.655e-08, val/acc 8.508e-01, val/nll 7.024e-01
[2023-02-05 21:37:00] [Epoch   388/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  1.686e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.594e-08, val/acc 8.681e-01, val/nll 6.144e-01 (best_acc: 8.612e-01 -> 8.681e-01, test_acc: 8.645e-01, test_nll: 6.332e-01)
[2023-02-05 21:37:12] [Epoch   389/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  1.229e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.533e-08, val/acc 8.617e-01, val/nll 6.308e-01
[2023-02-05 21:37:23] [Epoch   390/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  8.549e+01, trn/neg_log_prior  2.499e+06, trn/lr  3.472e-08, val/acc 8.612e-01, val/nll 6.449e-01
[2023-02-05 21:37:35] [Epoch   391/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  1.223e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.412e-08, val/acc 8.585e-01, val/nll 6.234e-01
[2023-02-05 21:37:47] [Epoch   392/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  1.047e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.353e-08, val/acc 8.644e-01, val/nll 6.220e-01
[2023-02-05 21:37:59] [Epoch   393/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  2.492e+02, trn/neg_log_prior  2.499e+06, trn/lr  3.294e-08, val/acc 8.615e-01, val/nll 5.928e-01
[2023-02-05 21:38:11] [Epoch   394/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  1.047e+02, trn/neg_log_prior  2.498e+06, trn/lr  3.235e-08, val/acc 8.618e-01, val/nll 6.050e-01
[2023-02-05 21:38:23] [Epoch   395/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  1.060e+02, trn/neg_log_prior  2.498e+06, trn/lr  3.177e-08, val/acc 8.576e-01, val/nll 6.488e-01
[2023-02-05 21:38:35] [Epoch   396/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  2.691e+02, trn/neg_log_prior  2.498e+06, trn/lr  3.119e-08, val/acc 8.512e-01, val/nll 6.497e-01
[2023-02-05 21:38:47] [Epoch   397/  500] trn/posterior_energy  2.499e+06, trn/neg_log_likelihood  3.886e+02, trn/neg_log_prior  2.498e+06, trn/lr  3.062e-08, val/acc 8.377e-01, val/nll 6.939e-01
[2023-02-05 21:38:59] [Epoch   398/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  2.700e+02, trn/neg_log_prior  2.498e+06, trn/lr  3.005e-08, val/acc 8.555e-01, val/nll 6.560e-01
[2023-02-05 21:39:11] [Epoch   399/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  1.455e+02, trn/neg_log_prior  2.498e+06, trn/lr  2.948e-08, val/acc 8.652e-01, val/nll 6.149e-01
[2023-02-05 21:39:23] [Epoch   400/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  1.194e+02, trn/neg_log_prior  2.498e+06, trn/lr  2.893e-08, val/acc 8.518e-01, val/nll 6.763e-01
[2023-02-05 21:39:35] [Epoch   401/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  4.505e+02, trn/neg_log_prior  2.498e+06, trn/lr  2.837e-08, val/acc 8.523e-01, val/nll 6.060e-01
[2023-02-05 21:39:47] [Epoch   402/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  2.338e+02, trn/neg_log_prior  2.498e+06, trn/lr  2.782e-08, val/acc 8.590e-01, val/nll 6.362e-01
[2023-02-05 21:39:59] [Epoch   403/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  9.008e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.728e-08, val/acc 8.673e-01, val/nll 5.940e-01
[2023-02-05 21:40:13] [Epoch   404/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  7.071e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.674e-08, val/acc 8.711e-01, val/nll 5.952e-01 (best_acc: 8.681e-01 -> 8.711e-01, test_acc: 8.691e-01, test_nll: 6.137e-01)
[2023-02-05 21:40:27] [Epoch   405/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  6.915e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.620e-08, val/acc 8.728e-01, val/nll 5.955e-01 (best_acc: 8.711e-01 -> 8.728e-01, test_acc: 8.696e-01, test_nll: 6.147e-01)
[2023-02-05 21:40:38] [Epoch   406/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  6.958e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.567e-08, val/acc 8.727e-01, val/nll 5.956e-01
[2023-02-05 21:40:50] [Epoch   407/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  7.022e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.515e-08, val/acc 8.726e-01, val/nll 5.963e-01
[2023-02-05 21:41:02] [Epoch   408/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  7.088e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.463e-08, val/acc 8.722e-01, val/nll 5.965e-01
[2023-02-05 21:41:14] [Epoch   409/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  7.169e+01, trn/neg_log_prior  2.498e+06, trn/lr  2.411e-08, val/acc 8.719e-01, val/nll 5.971e-01
[2023-02-05 21:41:26] [Epoch   410/  500] trn/posterior_energy  2.498e+06, trn/neg_log_likelihood  7.259e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.360e-08, val/acc 8.723e-01, val/nll 5.980e-01
[2023-02-05 21:41:37] [Epoch   411/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.348e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.310e-08, val/acc 8.715e-01, val/nll 5.993e-01
[2023-02-05 21:41:49] [Epoch   412/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.429e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.260e-08, val/acc 8.716e-01, val/nll 6.004e-01
[2023-02-05 21:42:01] [Epoch   413/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.504e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.210e-08, val/acc 8.706e-01, val/nll 6.017e-01
[2023-02-05 21:42:13] [Epoch   414/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.582e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.161e-08, val/acc 8.708e-01, val/nll 6.033e-01
[2023-02-05 21:42:26] [Epoch   415/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.656e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.113e-08, val/acc 8.709e-01, val/nll 6.053e-01
[2023-02-05 21:42:38] [Epoch   416/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.731e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.065e-08, val/acc 8.706e-01, val/nll 6.069e-01
[2023-02-05 21:42:50] [Epoch   417/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.783e+01, trn/neg_log_prior  2.497e+06, trn/lr  2.018e-08, val/acc 8.705e-01, val/nll 6.084e-01
[2023-02-05 21:43:02] [Epoch   418/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.841e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.971e-08, val/acc 8.709e-01, val/nll 6.096e-01
[2023-02-05 21:43:14] [Epoch   419/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.893e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.924e-08, val/acc 8.707e-01, val/nll 6.109e-01
[2023-02-05 21:43:25] [Epoch   420/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.945e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.878e-08, val/acc 8.706e-01, val/nll 6.122e-01
