[2023-02-06 10:07:20] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 10:07:20] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 10:07:26] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 10:08:10] [Epoch     1/  500] trn/posterior_energy  5.853e+06, trn/neg_log_likelihood  8.394e+04, trn/neg_log_prior  5.770e+06, trn/lr  1.000e-07, val/acc 3.229e-01, val/nll 1.832e+00 (best_acc: 0.000e+00 -> 3.229e-01, test_acc: 3.305e-01, test_nll: 1.830e+00)
[2023-02-06 11:11:14] [Epoch   312/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  7.714e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.116e-08, val/acc 8.012e-01, val/nll 6.721e-01
[2023-02-06 11:11:26] [Epoch   313/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  9.115e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.087e-08, val/acc 7.977e-01, val/nll 6.679e-01
[2023-02-06 11:11:38] [Epoch   314/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  7.074e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.058e-08, val/acc 8.103e-01, val/nll 6.479e-01
[2023-02-06 11:11:49] [Epoch   315/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  8.714e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.029e-08, val/acc 8.039e-01, val/nll 6.355e-01
[2023-02-06 11:12:01] [Epoch   316/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  7.599e+03, trn/neg_log_prior  5.506e+06, trn/lr  3.000e-08, val/acc 8.142e-01, val/nll 6.136e-01
[2023-02-06 11:12:13] [Epoch   317/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  7.271e+03, trn/neg_log_prior  5.506e+06, trn/lr  2.971e-08, val/acc 7.978e-01, val/nll 6.683e-01
[2023-02-06 11:12:25] [Epoch   318/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  7.323e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.942e-08, val/acc 8.145e-01, val/nll 6.211e-01
[2023-02-06 11:12:37] [Epoch   319/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  7.715e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.914e-08, val/acc 7.946e-01, val/nll 6.814e-01
[2023-02-06 11:12:49] [Epoch   320/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  7.583e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.885e-08, val/acc 8.067e-01, val/nll 6.461e-01
[2023-02-06 11:13:01] [Epoch   321/  500] trn/posterior_energy  5.512e+06, trn/neg_log_likelihood  6.768e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.857e-08, val/acc 8.098e-01, val/nll 6.205e-01
[2023-02-06 11:13:13] [Epoch   322/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  7.677e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.829e-08, val/acc 8.112e-01, val/nll 6.326e-01
[2023-02-06 11:13:25] [Epoch   323/  500] trn/posterior_energy  5.512e+06, trn/neg_log_likelihood  6.913e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.800e-08, val/acc 8.048e-01, val/nll 6.392e-01
[2023-02-06 11:13:37] [Epoch   324/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  6.653e+03, trn/neg_log_prior  5.505e+06, trn/lr  2.772e-08, val/acc 8.031e-01, val/nll 6.578e-01
[2023-02-06 11:13:50] [Epoch   325/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  6.592e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.744e-08, val/acc 8.087e-01, val/nll 6.508e-01
[2023-02-06 11:14:02] [Epoch   326/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  6.736e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.716e-08, val/acc 8.075e-01, val/nll 6.663e-01
[2023-02-06 11:14:14] [Epoch   327/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  6.547e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.688e-08, val/acc 8.105e-01, val/nll 6.299e-01
[2023-02-06 11:14:26] [Epoch   328/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  7.201e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.660e-08, val/acc 8.144e-01, val/nll 6.423e-01
[2023-02-06 11:14:38] [Epoch   329/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  6.859e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.633e-08, val/acc 7.988e-01, val/nll 6.924e-01
[2023-02-06 11:14:49] [Epoch   330/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  6.849e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.605e-08, val/acc 8.127e-01, val/nll 6.187e-01
[2023-02-06 11:15:02] [Epoch   331/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  6.271e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.578e-08, val/acc 8.138e-01, val/nll 6.361e-01
[2023-02-06 11:15:13] [Epoch   332/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  5.955e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.550e-08, val/acc 8.107e-01, val/nll 6.617e-01
[2023-02-06 11:15:25] [Epoch   333/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  6.413e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.523e-08, val/acc 8.097e-01, val/nll 6.875e-01
[2023-02-06 11:15:37] [Epoch   334/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  6.608e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.495e-08, val/acc 8.153e-01, val/nll 6.355e-01
[2023-02-06 11:15:50] [Epoch   335/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  5.963e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.468e-08, val/acc 8.117e-01, val/nll 6.494e-01
[2023-02-06 11:16:02] [Epoch   336/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  6.372e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.441e-08, val/acc 7.929e-01, val/nll 7.214e-01
[2023-02-06 11:16:13] [Epoch   337/  500] trn/posterior_energy  5.509e+06, trn/neg_log_likelihood  5.764e+03, trn/neg_log_prior  5.504e+06, trn/lr  2.414e-08, val/acc 7.851e-01, val/nll 7.377e-01
[2023-02-06 11:16:25] [Epoch   338/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  6.163e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.388e-08, val/acc 8.169e-01, val/nll 6.348e-01
[2023-02-06 11:16:37] [Epoch   339/  500] trn/posterior_energy  5.509e+06, trn/neg_log_likelihood  5.443e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.361e-08, val/acc 8.073e-01, val/nll 6.790e-01
[2023-02-06 11:16:49] [Epoch   340/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.535e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.334e-08, val/acc 8.115e-01, val/nll 6.461e-01
[2023-02-06 11:17:01] [Epoch   341/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.415e+03, trn/neg_log_prior  5.503e+06, trn/lr  2.308e-08, val/acc 8.081e-01, val/nll 6.465e-01
[2023-02-06 11:17:13] [Epoch   342/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.303e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.281e-08, val/acc 8.154e-01, val/nll 6.368e-01
[2023-02-06 11:17:25] [Epoch   343/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  5.108e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.255e-08, val/acc 8.084e-01, val/nll 6.920e-01
[2023-02-06 11:17:37] [Epoch   344/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  5.570e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.229e-08, val/acc 7.978e-01, val/nll 7.223e-01
[2023-02-06 11:17:49] [Epoch   345/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  5.733e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.203e-08, val/acc 7.951e-01, val/nll 7.380e-01
[2023-02-06 11:18:01] [Epoch   346/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  4.960e+03, trn/neg_log_prior  5.502e+06, trn/lr  2.177e-08, val/acc 8.027e-01, val/nll 6.757e-01
[2023-02-06 11:18:13] [Epoch   347/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  4.754e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.151e-08, val/acc 8.080e-01, val/nll 7.106e-01
[2023-02-06 11:18:25] [Epoch   348/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  5.712e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.125e-08, val/acc 8.210e-01, val/nll 6.360e-01
[2023-02-06 11:18:37] [Epoch   349/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  5.126e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.099e-08, val/acc 8.034e-01, val/nll 6.640e-01
[2023-02-06 11:18:49] [Epoch   350/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  5.135e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.074e-08, val/acc 8.212e-01, val/nll 6.340e-01
[2023-02-06 11:19:01] [Epoch   351/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  4.651e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.048e-08, val/acc 8.206e-01, val/nll 6.256e-01
[2023-02-06 11:19:13] [Epoch   352/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  5.169e+03, trn/neg_log_prior  5.501e+06, trn/lr  2.023e-08, val/acc 8.073e-01, val/nll 6.864e-01
[2023-02-06 11:19:25] [Epoch   353/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  5.151e+03, trn/neg_log_prior  5.501e+06, trn/lr  1.998e-08, val/acc 8.122e-01, val/nll 6.273e-01
[2023-02-06 11:19:37] [Epoch   354/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.199e+03, trn/neg_log_prior  5.501e+06, trn/lr  1.973e-08, val/acc 8.082e-01, val/nll 6.915e-01
[2023-02-06 11:19:49] [Epoch   355/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.724e+03, trn/neg_log_prior  5.501e+06, trn/lr  1.948e-08, val/acc 8.164e-01, val/nll 6.611e-01
[2023-02-06 11:20:01] [Epoch   356/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.284e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.923e-08, val/acc 8.108e-01, val/nll 6.789e-01
[2023-02-06 11:20:13] [Epoch   357/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.192e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.898e-08, val/acc 7.999e-01, val/nll 7.290e-01
[2023-02-06 11:20:25] [Epoch   358/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.663e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.874e-08, val/acc 8.020e-01, val/nll 6.966e-01
[2023-02-06 11:20:37] [Epoch   359/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  5.141e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.849e-08, val/acc 8.066e-01, val/nll 6.813e-01
[2023-02-06 11:20:50] [Epoch   360/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.369e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.825e-08, val/acc 8.035e-01, val/nll 6.893e-01
[2023-02-06 11:21:01] [Epoch   361/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.531e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.801e-08, val/acc 7.968e-01, val/nll 7.476e-01
[2023-02-06 11:21:13] [Epoch   362/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.268e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.777e-08, val/acc 8.168e-01, val/nll 6.310e-01
[2023-02-06 11:21:26] [Epoch   363/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  4.875e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.753e-08, val/acc 8.010e-01, val/nll 7.126e-01
[2023-02-06 11:21:38] [Epoch   364/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  4.328e+03, trn/neg_log_prior  5.500e+06, trn/lr  1.729e-08, val/acc 8.148e-01, val/nll 6.767e-01
[2023-02-06 11:21:50] [Epoch   365/  500] trn/posterior_energy  5.503e+06, trn/neg_log_likelihood  3.315e+03, trn/neg_log_prior  5.499e+06, trn/lr  1.705e-08, val/acc 8.053e-01, val/nll 7.090e-01
[2023-02-06 11:22:02] [Epoch   366/  500] trn/posterior_energy  5.503e+06, trn/neg_log_likelihood  3.977e+03, trn/neg_log_prior  5.499e+06, trn/lr  1.682e-08, val/acc 8.185e-01, val/nll 6.652e-01
[2023-02-06 11:22:14] [Epoch   367/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  3.449e+03, trn/neg_log_prior  5.499e+06, trn/lr  1.658e-08, val/acc 8.166e-01, val/nll 6.578e-01
[2023-02-06 11:22:26] [Epoch   368/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  3.702e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.635e-08, val/acc 8.042e-01, val/nll 7.095e-01
[2023-02-06 11:22:39] [Epoch   369/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  4.042e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.612e-08, val/acc 7.965e-01, val/nll 6.881e-01
[2023-02-06 11:22:51] [Epoch   370/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  3.822e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.589e-08, val/acc 8.186e-01, val/nll 6.606e-01
[2023-02-06 11:23:02] [Epoch   371/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  3.338e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.566e-08, val/acc 8.134e-01, val/nll 6.820e-01
[2023-02-06 11:23:14] [Epoch   372/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  3.698e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.543e-08, val/acc 8.187e-01, val/nll 6.687e-01
[2023-02-06 11:23:26] [Epoch   373/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  3.609e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.520e-08, val/acc 8.206e-01, val/nll 6.472e-01
[2023-02-06 11:23:38] [Epoch   374/  500] trn/posterior_energy  5.501e+06, trn/neg_log_likelihood  3.467e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.498e-08, val/acc 8.128e-01, val/nll 6.883e-01
[2023-02-06 11:23:50] [Epoch   375/  500] trn/posterior_energy  5.501e+06, trn/neg_log_likelihood  3.754e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.476e-08, val/acc 8.197e-01, val/nll 6.360e-01
[2023-02-06 11:24:02] [Epoch   376/  500] trn/posterior_energy  5.501e+06, trn/neg_log_likelihood  3.050e+03, trn/neg_log_prior  5.498e+06, trn/lr  1.453e-08, val/acc 8.136e-01, val/nll 6.611e-01
[2023-02-06 11:24:14] [Epoch   377/  500] trn/posterior_energy  5.500e+06, trn/neg_log_likelihood  2.973e+03, trn/neg_log_prior  5.497e+06, trn/lr  1.431e-08, val/acc 8.066e-01, val/nll 7.303e-01
[2023-02-06 11:24:28] [Epoch   378/  500] trn/posterior_energy  5.500e+06, trn/neg_log_likelihood  3.157e+03, trn/neg_log_prior  5.497e+06, trn/lr  1.409e-08, val/acc 8.231e-01, val/nll 6.457e-01 (best_acc: 8.218e-01 -> 8.231e-01, test_acc: 8.151e-01, test_nll: 6.779e-01)
[2023-02-06 11:24:40] [Epoch   379/  500] trn/posterior_energy  5.500e+06, trn/neg_log_likelihood  2.917e+03, trn/neg_log_prior  5.497e+06, trn/lr  1.388e-08, val/acc 8.066e-01, val/nll 7.393e-01
[2023-02-06 11:24:53] [Epoch   380/  500] trn/posterior_energy  5.500e+06, trn/neg_log_likelihood  3.318e+03, trn/neg_log_prior  5.497e+06, trn/lr  1.366e-08, val/acc 8.210e-01, val/nll 6.535e-01
[2023-02-06 11:25:05] [Epoch   381/  500] trn/posterior_energy  5.500e+06, trn/neg_log_likelihood  3.264e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.344e-08, val/acc 8.157e-01, val/nll 6.633e-01
[2023-02-06 11:25:17] [Epoch   382/  500] trn/posterior_energy  5.499e+06, trn/neg_log_likelihood  2.994e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.323e-08, val/acc 8.064e-01, val/nll 7.292e-01
[2023-02-06 11:25:29] [Epoch   383/  500] trn/posterior_energy  5.499e+06, trn/neg_log_likelihood  3.113e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.302e-08, val/acc 8.177e-01, val/nll 6.838e-01
[2023-02-06 11:25:41] [Epoch   384/  500] trn/posterior_energy  5.499e+06, trn/neg_log_likelihood  3.116e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.281e-08, val/acc 8.137e-01, val/nll 6.894e-01
[2023-02-06 11:25:54] [Epoch   385/  500] trn/posterior_energy  5.499e+06, trn/neg_log_likelihood  2.951e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.260e-08, val/acc 8.067e-01, val/nll 7.075e-01
[2023-02-06 11:26:06] [Epoch   386/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  2.563e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.239e-08, val/acc 8.230e-01, val/nll 6.564e-01
[2023-02-06 11:26:18] [Epoch   387/  500] trn/posterior_energy  5.499e+06, trn/neg_log_likelihood  3.073e+03, trn/neg_log_prior  5.496e+06, trn/lr  1.218e-08, val/acc 8.230e-01, val/nll 6.285e-01
[2023-02-06 11:26:30] [Epoch   388/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  2.778e+03, trn/neg_log_prior  5.495e+06, trn/lr  1.198e-08, val/acc 8.231e-01, val/nll 6.440e-01
[2023-02-06 11:26:42] [Epoch   389/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  2.488e+03, trn/neg_log_prior  5.495e+06, trn/lr  1.178e-08, val/acc 8.125e-01, val/nll 7.052e-01
[2023-02-06 11:26:54] [Epoch   390/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  2.433e+03, trn/neg_log_prior  5.495e+06, trn/lr  1.157e-08, val/acc 8.166e-01, val/nll 6.677e-01
[2023-02-06 11:27:06] [Epoch   391/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  2.991e+03, trn/neg_log_prior  5.495e+06, trn/lr  1.137e-08, val/acc 8.059e-01, val/nll 7.050e-01
[2023-02-06 11:27:21] [Epoch   392/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  2.391e+03, trn/neg_log_prior  5.495e+06, trn/lr  1.118e-08, val/acc 8.300e-01, val/nll 6.334e-01 (best_acc: 8.231e-01 -> 8.300e-01, test_acc: 8.282e-01, test_nll: 6.583e-01)
[2023-02-06 11:27:33] [Epoch   393/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  2.025e+03, trn/neg_log_prior  5.495e+06, trn/lr  1.098e-08, val/acc 8.249e-01, val/nll 6.786e-01
[2023-02-06 11:27:45] [Epoch   394/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  1.862e+03, trn/neg_log_prior  5.494e+06, trn/lr  1.078e-08, val/acc 8.258e-01, val/nll 6.600e-01
[2023-02-06 11:27:57] [Epoch   395/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  1.841e+03, trn/neg_log_prior  5.494e+06, trn/lr  1.059e-08, val/acc 8.044e-01, val/nll 7.608e-01
[2023-02-06 11:28:09] [Epoch   396/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  2.928e+03, trn/neg_log_prior  5.494e+06, trn/lr  1.040e-08, val/acc 8.064e-01, val/nll 7.381e-01
[2023-02-06 11:28:21] [Epoch   397/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.626e+03, trn/neg_log_prior  5.494e+06, trn/lr  1.021e-08, val/acc 8.139e-01, val/nll 6.842e-01
[2023-02-06 11:28:33] [Epoch   398/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.409e+03, trn/neg_log_prior  5.494e+06, trn/lr  1.002e-08, val/acc 8.218e-01, val/nll 6.562e-01
[2023-02-06 11:28:45] [Epoch   399/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.239e+03, trn/neg_log_prior  5.494e+06, trn/lr  9.828e-09, val/acc 8.174e-01, val/nll 6.836e-01
[2023-02-06 11:28:57] [Epoch   400/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.143e+03, trn/neg_log_prior  5.494e+06, trn/lr  9.642e-09, val/acc 8.289e-01, val/nll 6.537e-01
[2023-02-06 11:29:09] [Epoch   401/  500] trn/posterior_energy  5.495e+06, trn/neg_log_likelihood  1.960e+03, trn/neg_log_prior  5.493e+06, trn/lr  9.457e-09, val/acc 8.179e-01, val/nll 6.893e-01
[2023-02-06 11:29:21] [Epoch   402/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.338e+03, trn/neg_log_prior  5.493e+06, trn/lr  9.274e-09, val/acc 8.235e-01, val/nll 6.494e-01
[2023-02-06 11:29:33] [Epoch   403/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.544e+03, trn/neg_log_prior  5.493e+06, trn/lr  9.093e-09, val/acc 8.271e-01, val/nll 6.502e-01
[2023-02-06 11:29:45] [Epoch   404/  500] trn/posterior_energy  5.495e+06, trn/neg_log_likelihood  1.976e+03, trn/neg_log_prior  5.493e+06, trn/lr  8.913e-09, val/acc 8.187e-01, val/nll 7.091e-01
[2023-02-06 11:29:57] [Epoch   405/  500] trn/posterior_energy  5.495e+06, trn/neg_log_likelihood  1.783e+03, trn/neg_log_prior  5.493e+06, trn/lr  8.735e-09, val/acc 8.249e-01, val/nll 6.662e-01
[2023-02-06 11:30:09] [Epoch   406/  500] trn/posterior_energy  5.494e+06, trn/neg_log_likelihood  1.705e+03, trn/neg_log_prior  5.493e+06, trn/lr  8.558e-09, val/acc 8.195e-01, val/nll 7.009e-01
[2023-02-06 11:30:20] [Epoch   407/  500] trn/posterior_energy  5.494e+06, trn/neg_log_likelihood  1.705e+03, trn/neg_log_prior  5.493e+06, trn/lr  8.383e-09, val/acc 8.258e-01, val/nll 6.800e-01
[2023-02-06 11:30:33] [Epoch   408/  500] trn/posterior_energy  5.494e+06, trn/neg_log_likelihood  1.931e+03, trn/neg_log_prior  5.492e+06, trn/lr  8.210e-09, val/acc 8.244e-01, val/nll 6.759e-01
[2023-02-06 11:30:45] [Epoch   409/  500] trn/posterior_energy  5.494e+06, trn/neg_log_likelihood  1.689e+03, trn/neg_log_prior  5.492e+06, trn/lr  8.038e-09, val/acc 8.256e-01, val/nll 6.839e-01
[2023-02-06 11:30:57] [Epoch   410/  500] trn/posterior_energy  5.494e+06, trn/neg_log_likelihood  1.591e+03, trn/neg_log_prior  5.492e+06, trn/lr  7.868e-09, val/acc 8.170e-01, val/nll 7.110e-01
[2023-02-06 11:31:09] [Epoch   411/  500] trn/posterior_energy  5.493e+06, trn/neg_log_likelihood  1.577e+03, trn/neg_log_prior  5.492e+06, trn/lr  7.700e-09, val/acc 8.261e-01, val/nll 6.657e-01
[2023-02-06 11:31:21] [Epoch   412/  500] trn/posterior_energy  5.493e+06, trn/neg_log_likelihood  1.616e+03, trn/neg_log_prior  5.492e+06, trn/lr  7.533e-09, val/acc 8.162e-01, val/nll 7.134e-01
[2023-02-06 11:31:34] [Epoch   413/  500] trn/posterior_energy  5.493e+06, trn/neg_log_likelihood  1.356e+03, trn/neg_log_prior  5.492e+06, trn/lr  7.368e-09, val/acc 8.192e-01, val/nll 7.109e-01
[2023-02-06 11:31:46] [Epoch   414/  500] trn/posterior_energy  5.493e+06, trn/neg_log_likelihood  1.372e+03, trn/neg_log_prior  5.491e+06, trn/lr  7.205e-09, val/acc 8.281e-01, val/nll 6.628e-01
[2023-02-06 11:31:58] [Epoch   415/  500] trn/posterior_energy  5.493e+06, trn/neg_log_likelihood  1.431e+03, trn/neg_log_prior  5.491e+06, trn/lr  7.043e-09, val/acc 8.194e-01, val/nll 7.119e-01
[2023-02-06 11:32:10] [Epoch   416/  500] trn/posterior_energy  5.492e+06, trn/neg_log_likelihood  1.162e+03, trn/neg_log_prior  5.491e+06, trn/lr  6.883e-09, val/acc 8.257e-01, val/nll 6.598e-01
[2023-02-06 11:32:22] [Epoch   417/  500] trn/posterior_energy  5.492e+06, trn/neg_log_likelihood  1.435e+03, trn/neg_log_prior  5.491e+06, trn/lr  6.725e-09, val/acc 8.156e-01, val/nll 6.944e-01
[2023-02-06 11:32:35] [Epoch   418/  500] trn/posterior_energy  5.492e+06, trn/neg_log_likelihood  1.416e+03, trn/neg_log_prior  5.491e+06, trn/lr  6.569e-09, val/acc 8.293e-01, val/nll 6.604e-01
[2023-02-06 11:32:47] [Epoch   419/  500] trn/posterior_energy  5.492e+06, trn/neg_log_likelihood  1.057e+03, trn/neg_log_prior  5.490e+06, trn/lr  6.414e-09, val/acc 8.263e-01, val/nll 6.939e-01
[2023-02-06 11:32:59] [Epoch   420/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  7.776e+02, trn/neg_log_prior  5.490e+06, trn/lr  6.261e-09, val/acc 8.216e-01, val/nll 7.165e-01
