[2023-02-06 00:00:29] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 00:00:29] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 00:00:43] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 00:01:26] [Epoch     1/  500] trn/posterior_energy  5.723e+06, trn/neg_log_likelihood  9.184e+04, trn/neg_log_prior  5.631e+06, trn/lr  1.000e-06, val/acc 2.364e-01, val/nll 2.027e+00 (best_acc: 0.000e+00 -> 2.364e-01, test_acc: 2.449e-01, test_nll: 2.027e+00)
[2023-02-06 01:26:17] [Epoch   413/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.851e+04, trn/neg_log_prior  5.498e+06, trn/lr  7.368e-08, val/acc 7.462e-01, val/nll 7.685e-01 (best_acc: 7.354e-01 -> 7.462e-01, test_acc: 7.375e-01, test_nll: 7.866e-01)
[2023-02-06 01:26:30] [Epoch   414/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.871e+04, trn/neg_log_prior  5.498e+06, trn/lr  7.205e-08, val/acc 6.829e-01, val/nll 9.774e-01
[2023-02-06 01:26:42] [Epoch   415/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  1.768e+04, trn/neg_log_prior  5.499e+06, trn/lr  7.043e-08, val/acc 7.240e-01, val/nll 8.395e-01
[2023-02-06 01:26:54] [Epoch   416/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.867e+04, trn/neg_log_prior  5.499e+06, trn/lr  6.883e-08, val/acc 7.053e-01, val/nll 9.089e-01
[2023-02-06 01:27:06] [Epoch   417/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  1.733e+04, trn/neg_log_prior  5.499e+06, trn/lr  6.725e-08, val/acc 7.314e-01, val/nll 7.983e-01
[2023-02-06 01:27:19] [Epoch   418/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  1.725e+04, trn/neg_log_prior  5.499e+06, trn/lr  6.569e-08, val/acc 7.053e-01, val/nll 8.967e-01
[2023-02-06 01:27:31] [Epoch   419/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  1.625e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.414e-08, val/acc 6.980e-01, val/nll 9.123e-01
[2023-02-06 01:27:43] [Epoch   420/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  1.596e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.261e-08, val/acc 7.257e-01, val/nll 8.327e-01
[2023-02-06 01:27:55] [Epoch   421/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  1.611e+04, trn/neg_log_prior  5.498e+06, trn/lr  6.109e-08, val/acc 7.247e-01, val/nll 8.515e-01
[2023-02-06 01:28:07] [Epoch   422/  500] trn/posterior_energy  5.514e+06, trn/neg_log_likelihood  1.516e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.960e-08, val/acc 7.185e-01, val/nll 8.581e-01
[2023-02-06 01:28:20] [Epoch   423/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  1.482e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.812e-08, val/acc 7.418e-01, val/nll 7.948e-01
[2023-02-06 01:28:34] [Epoch   424/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  1.501e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.666e-08, val/acc 7.507e-01, val/nll 7.688e-01 (best_acc: 7.462e-01 -> 7.507e-01, test_acc: 7.448e-01, test_nll: 7.960e-01)
[2023-02-06 01:28:46] [Epoch   425/  500] trn/posterior_energy  5.513e+06, trn/neg_log_likelihood  1.424e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.521e-08, val/acc 7.426e-01, val/nll 7.899e-01
[2023-02-06 01:28:58] [Epoch   426/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  1.283e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.379e-08, val/acc 7.407e-01, val/nll 7.948e-01
[2023-02-06 01:29:10] [Epoch   427/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  1.284e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.238e-08, val/acc 7.040e-01, val/nll 9.354e-01
[2023-02-06 01:29:23] [Epoch   428/  500] trn/posterior_energy  5.511e+06, trn/neg_log_likelihood  1.326e+04, trn/neg_log_prior  5.498e+06, trn/lr  5.099e-08, val/acc 7.292e-01, val/nll 8.355e-01
[2023-02-06 01:29:35] [Epoch   429/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  1.196e+04, trn/neg_log_prior  5.498e+06, trn/lr  4.962e-08, val/acc 7.399e-01, val/nll 8.169e-01
[2023-02-06 01:29:47] [Epoch   430/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  1.180e+04, trn/neg_log_prior  5.498e+06, trn/lr  4.826e-08, val/acc 7.400e-01, val/nll 8.362e-01
[2023-02-06 01:29:59] [Epoch   431/  500] trn/posterior_energy  5.510e+06, trn/neg_log_likelihood  1.230e+04, trn/neg_log_prior  5.498e+06, trn/lr  4.692e-08, val/acc 7.274e-01, val/nll 8.727e-01
[2023-02-06 01:30:11] [Epoch   432/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  1.057e+04, trn/neg_log_prior  5.498e+06, trn/lr  4.560e-08, val/acc 7.352e-01, val/nll 8.408e-01
[2023-02-06 01:30:24] [Epoch   433/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  1.029e+04, trn/neg_log_prior  5.498e+06, trn/lr  4.430e-08, val/acc 7.279e-01, val/nll 8.911e-01
[2023-02-06 01:30:36] [Epoch   434/  500] trn/posterior_energy  5.509e+06, trn/neg_log_likelihood  1.128e+04, trn/neg_log_prior  5.498e+06, trn/lr  4.302e-08, val/acc 7.345e-01, val/nll 8.520e-01
[2023-02-06 01:30:48] [Epoch   435/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  1.052e+04, trn/neg_log_prior  5.497e+06, trn/lr  4.175e-08, val/acc 7.333e-01, val/nll 8.913e-01
[2023-02-06 01:31:01] [Epoch   436/  500] trn/posterior_energy  5.508e+06, trn/neg_log_likelihood  1.022e+04, trn/neg_log_prior  5.497e+06, trn/lr  4.050e-08, val/acc 7.180e-01, val/nll 9.255e-01
[2023-02-06 01:31:13] [Epoch   437/  500] trn/posterior_energy  5.507e+06, trn/neg_log_likelihood  9.462e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.927e-08, val/acc 7.362e-01, val/nll 8.418e-01
[2023-02-06 01:31:25] [Epoch   438/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  8.680e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.806e-08, val/acc 6.862e-01, val/nll 1.049e+00
[2023-02-06 01:31:38] [Epoch   439/  500] trn/posterior_energy  5.506e+06, trn/neg_log_likelihood  8.813e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.687e-08, val/acc 7.375e-01, val/nll 8.723e-01
[2023-02-06 01:31:50] [Epoch   440/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  7.971e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.569e-08, val/acc 7.320e-01, val/nll 8.780e-01
[2023-02-06 01:32:02] [Epoch   441/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  7.645e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.454e-08, val/acc 7.442e-01, val/nll 8.779e-01
[2023-02-06 01:32:14] [Epoch   442/  500] trn/posterior_energy  5.505e+06, trn/neg_log_likelihood  7.884e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.340e-08, val/acc 7.371e-01, val/nll 8.761e-01
[2023-02-06 01:32:27] [Epoch   443/  500] trn/posterior_energy  5.504e+06, trn/neg_log_likelihood  7.568e+03, trn/neg_log_prior  5.497e+06, trn/lr  3.228e-08, val/acc 7.231e-01, val/nll 9.543e-01
[2023-02-06 01:32:39] [Epoch   444/  500] trn/posterior_energy  5.503e+06, trn/neg_log_likelihood  6.680e+03, trn/neg_log_prior  5.496e+06, trn/lr  3.118e-08, val/acc 7.348e-01, val/nll 8.772e-01
[2023-02-06 01:32:51] [Epoch   445/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  5.609e+03, trn/neg_log_prior  5.496e+06, trn/lr  3.010e-08, val/acc 7.357e-01, val/nll 8.872e-01
[2023-02-06 01:33:03] [Epoch   446/  500] trn/posterior_energy  5.501e+06, trn/neg_log_likelihood  4.802e+03, trn/neg_log_prior  5.496e+06, trn/lr  2.903e-08, val/acc 7.350e-01, val/nll 9.237e-01
[2023-02-06 01:33:15] [Epoch   447/  500] trn/posterior_energy  5.500e+06, trn/neg_log_likelihood  4.859e+03, trn/neg_log_prior  5.496e+06, trn/lr  2.799e-08, val/acc 7.454e-01, val/nll 8.936e-01
[2023-02-06 01:33:27] [Epoch   448/  500] trn/posterior_energy  5.501e+06, trn/neg_log_likelihood  5.551e+03, trn/neg_log_prior  5.495e+06, trn/lr  2.696e-08, val/acc 7.218e-01, val/nll 9.707e-01
[2023-02-06 01:33:40] [Epoch   449/  500] trn/posterior_energy  5.502e+06, trn/neg_log_likelihood  6.398e+03, trn/neg_log_prior  5.495e+06, trn/lr  2.595e-08, val/acc 7.423e-01, val/nll 8.875e-01
[2023-02-06 01:33:52] [Epoch   450/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  3.253e+03, trn/neg_log_prior  5.495e+06, trn/lr  2.496e-08, val/acc 7.372e-01, val/nll 9.070e-01
[2023-02-06 01:34:04] [Epoch   451/  500] trn/posterior_energy  5.498e+06, trn/neg_log_likelihood  3.031e+03, trn/neg_log_prior  5.495e+06, trn/lr  2.399e-08, val/acc 7.436e-01, val/nll 8.931e-01
[2023-02-06 01:34:16] [Epoch   452/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  2.582e+03, trn/neg_log_prior  5.494e+06, trn/lr  2.304e-08, val/acc 7.140e-01, val/nll 1.027e+00
[2023-02-06 01:34:28] [Epoch   453/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  2.791e+03, trn/neg_log_prior  5.494e+06, trn/lr  2.211e-08, val/acc 7.494e-01, val/nll 8.760e-01
[2023-02-06 01:34:40] [Epoch   454/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  3.155e+03, trn/neg_log_prior  5.493e+06, trn/lr  2.119e-08, val/acc 7.400e-01, val/nll 9.091e-01
[2023-02-06 01:34:53] [Epoch   455/  500] trn/posterior_energy  5.497e+06, trn/neg_log_likelihood  3.361e+03, trn/neg_log_prior  5.493e+06, trn/lr  2.030e-08, val/acc 7.267e-01, val/nll 9.739e-01
[2023-02-06 01:35:05] [Epoch   456/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  3.103e+03, trn/neg_log_prior  5.493e+06, trn/lr  1.942e-08, val/acc 7.431e-01, val/nll 9.519e-01
[2023-02-06 01:35:17] [Epoch   457/  500] trn/posterior_energy  5.496e+06, trn/neg_log_likelihood  2.722e+03, trn/neg_log_prior  5.493e+06, trn/lr  1.856e-08, val/acc 7.332e-01, val/nll 9.535e-01
[2023-02-06 01:35:30] [Epoch   458/  500] trn/posterior_energy  5.494e+06, trn/neg_log_likelihood  1.740e+03, trn/neg_log_prior  5.493e+06, trn/lr  1.772e-08, val/acc 7.429e-01, val/nll 9.244e-01
[2023-02-06 01:35:44] [Epoch   459/  500] trn/posterior_energy  5.493e+06, trn/neg_log_likelihood  8.339e+02, trn/neg_log_prior  5.492e+06, trn/lr  1.690e-08, val/acc 7.543e-01, val/nll 9.003e-01 (best_acc: 7.507e-01 -> 7.543e-01, test_acc: 7.447e-01, test_nll: 9.424e-01)
[2023-02-06 01:35:56] [Epoch   460/  500] trn/posterior_energy  5.492e+06, trn/neg_log_likelihood  5.145e+02, trn/neg_log_prior  5.492e+06, trn/lr  1.610e-08, val/acc 7.535e-01, val/nll 8.918e-01
[2023-02-06 01:36:08] [Epoch   461/  500] trn/posterior_energy  5.492e+06, trn/neg_log_likelihood  4.880e+02, trn/neg_log_prior  5.491e+06, trn/lr  1.532e-08, val/acc 7.538e-01, val/nll 8.930e-01
[2023-02-06 01:36:21] [Epoch   462/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  4.813e+02, trn/neg_log_prior  5.491e+06, trn/lr  1.456e-08, val/acc 7.520e-01, val/nll 8.909e-01
[2023-02-06 01:36:33] [Epoch   463/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  4.829e+02, trn/neg_log_prior  5.490e+06, trn/lr  1.382e-08, val/acc 7.528e-01, val/nll 8.859e-01
[2023-02-06 01:36:45] [Epoch   464/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  4.833e+02, trn/neg_log_prior  5.490e+06, trn/lr  1.309e-08, val/acc 7.494e-01, val/nll 8.930e-01
[2023-02-06 01:36:58] [Epoch   465/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  4.945e+02, trn/neg_log_prior  5.490e+06, trn/lr  1.239e-08, val/acc 7.500e-01, val/nll 8.932e-01
[2023-02-06 01:37:10] [Epoch   466/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  4.996e+02, trn/neg_log_prior  5.489e+06, trn/lr  1.170e-08, val/acc 7.504e-01, val/nll 8.974e-01
[2023-02-06 01:37:22] [Epoch   467/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  5.133e+02, trn/neg_log_prior  5.489e+06, trn/lr  1.104e-08, val/acc 7.501e-01, val/nll 8.892e-01
[2023-02-06 01:37:35] [Epoch   468/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  5.129e+02, trn/neg_log_prior  5.489e+06, trn/lr  1.039e-08, val/acc 7.502e-01, val/nll 8.886e-01
[2023-02-06 01:37:47] [Epoch   469/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  5.196e+02, trn/neg_log_prior  5.489e+06, trn/lr  9.763e-09, val/acc 7.512e-01, val/nll 8.925e-01
[2023-02-06 01:37:59] [Epoch   470/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  5.159e+02, trn/neg_log_prior  5.489e+06, trn/lr  9.154e-09, val/acc 7.496e-01, val/nll 8.943e-01
[2023-02-06 01:38:11] [Epoch   471/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  5.191e+02, trn/neg_log_prior  5.488e+06, trn/lr  8.566e-09, val/acc 7.486e-01, val/nll 8.965e-01
[2023-02-06 01:38:24] [Epoch   472/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  5.127e+02, trn/neg_log_prior  5.488e+06, trn/lr  7.997e-09, val/acc 7.482e-01, val/nll 8.986e-01
[2023-02-06 01:38:36] [Epoch   473/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  5.159e+02, trn/neg_log_prior  5.488e+06, trn/lr  7.447e-09, val/acc 7.468e-01, val/nll 9.057e-01
[2023-02-06 01:38:48] [Epoch   474/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  5.165e+02, trn/neg_log_prior  5.488e+06, trn/lr  6.916e-09, val/acc 7.463e-01, val/nll 9.061e-01
[2023-02-06 01:39:00] [Epoch   475/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  5.079e+02, trn/neg_log_prior  5.488e+06, trn/lr  6.405e-09, val/acc 7.452e-01, val/nll 9.059e-01
[2023-02-06 01:39:12] [Epoch   476/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  5.089e+02, trn/neg_log_prior  5.488e+06, trn/lr  5.914e-09, val/acc 7.467e-01, val/nll 9.060e-01
[2023-02-06 01:39:25] [Epoch   477/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  5.066e+02, trn/neg_log_prior  5.488e+06, trn/lr  5.442e-09, val/acc 7.470e-01, val/nll 9.061e-01
[2023-02-06 01:39:37] [Epoch   478/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  5.013e+02, trn/neg_log_prior  5.487e+06, trn/lr  4.989e-09, val/acc 7.455e-01, val/nll 9.118e-01
[2023-02-06 01:39:49] [Epoch   479/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.980e+02, trn/neg_log_prior  5.487e+06, trn/lr  4.556e-09, val/acc 7.470e-01, val/nll 9.082e-01
[2023-02-06 01:40:01] [Epoch   480/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.933e+02, trn/neg_log_prior  5.487e+06, trn/lr  4.143e-09, val/acc 7.449e-01, val/nll 9.124e-01
[2023-02-06 01:40:14] [Epoch   481/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.883e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.749e-09, val/acc 7.470e-01, val/nll 9.113e-01
[2023-02-06 01:40:26] [Epoch   482/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.870e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.375e-09, val/acc 7.448e-01, val/nll 9.138e-01
[2023-02-06 01:40:38] [Epoch   483/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.801e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.021e-09, val/acc 7.465e-01, val/nll 9.155e-01
[2023-02-06 01:40:50] [Epoch   484/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.805e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.686e-09, val/acc 7.454e-01, val/nll 9.139e-01
[2023-02-06 01:41:02] [Epoch   485/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.751e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.370e-09, val/acc 7.451e-01, val/nll 9.192e-01
[2023-02-06 01:41:14] [Epoch   486/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.726e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.075e-09, val/acc 7.448e-01, val/nll 9.176e-01
[2023-02-06 01:41:27] [Epoch   487/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.697e+02, trn/neg_log_prior  5.487e+06, trn/lr  1.799e-09, val/acc 7.459e-01, val/nll 9.171e-01
[2023-02-06 01:41:39] [Epoch   488/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.667e+02, trn/neg_log_prior  5.487e+06, trn/lr  1.542e-09, val/acc 7.452e-01, val/nll 9.194e-01
[2023-02-06 01:41:51] [Epoch   489/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.640e+02, trn/neg_log_prior  5.487e+06, trn/lr  1.306e-09, val/acc 7.450e-01, val/nll 9.195e-01
[2023-02-06 01:42:04] [Epoch   490/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.634e+02, trn/neg_log_prior  5.487e+06, trn/lr  1.089e-09, val/acc 7.461e-01, val/nll 9.193e-01
[2023-02-06 01:42:16] [Epoch   491/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.614e+02, trn/neg_log_prior  5.487e+06, trn/lr  8.915e-10, val/acc 7.449e-01, val/nll 9.192e-01
[2023-02-06 01:42:28] [Epoch   492/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.596e+02, trn/neg_log_prior  5.487e+06, trn/lr  7.139e-10, val/acc 7.454e-01, val/nll 9.201e-01
[2023-02-06 01:42:41] [Epoch   493/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.587e+02, trn/neg_log_prior  5.487e+06, trn/lr  5.560e-10, val/acc 7.455e-01, val/nll 9.201e-01
[2023-02-06 01:42:53] [Epoch   494/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.571e+02, trn/neg_log_prior  5.487e+06, trn/lr  4.179e-10, val/acc 7.457e-01, val/nll 9.214e-01
[2023-02-06 01:43:05] [Epoch   495/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.564e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.994e-10, val/acc 7.447e-01, val/nll 9.207e-01
[2023-02-06 01:43:18] [Epoch   496/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.556e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.008e-10, val/acc 7.462e-01, val/nll 9.207e-01
[2023-02-06 01:43:30] [Epoch   497/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.548e+02, trn/neg_log_prior  5.487e+06, trn/lr  1.218e-10, val/acc 7.459e-01, val/nll 9.206e-01
[2023-02-06 01:43:42] [Epoch   498/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.543e+02, trn/neg_log_prior  5.487e+06, trn/lr  6.255e-11, val/acc 7.451e-01, val/nll 9.208e-01
[2023-02-06 01:43:54] [Epoch   499/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.539e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.306e-11, val/acc 7.454e-01, val/nll 9.209e-01
[2023-02-06 01:44:06] [Epoch   500/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.536e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.299e-12, val/acc 7.460e-01, val/nll 9.209e-01
