[2023-02-05 18:54:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 18:54:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 18:54:06] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 18:54:49] [Epoch     1/  500] trn/posterior_energy  1.155e+06, trn/neg_log_likelihood  9.801e+04, trn/neg_log_prior  1.057e+06, trn/lr  3.000e-06, val/acc 2.312e-01, val/nll 1.994e+00 (best_acc: 0.000e+00 -> 2.312e-01, test_acc: 2.330e-01, test_nll: 1.994e+00)
[2023-02-05 19:57:40] [Epoch   312/  500] trn/posterior_energy  1.032e+06, trn/neg_log_likelihood  6.843e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.347e-07, val/acc 8.106e-01, val/nll 6.327e-01
[2023-02-05 19:57:52] [Epoch   313/  500] trn/posterior_energy  1.031e+06, trn/neg_log_likelihood  5.730e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.260e-07, val/acc 8.095e-01, val/nll 6.432e-01
[2023-02-05 19:58:04] [Epoch   314/  500] trn/posterior_energy  1.032e+06, trn/neg_log_likelihood  6.824e+03, trn/neg_log_prior  1.026e+06, trn/lr  9.173e-07, val/acc 8.176e-01, val/nll 6.056e-01
[2023-02-05 19:58:16] [Epoch   315/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  4.867e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.086e-07, val/acc 8.118e-01, val/nll 6.350e-01
[2023-02-05 19:58:28] [Epoch   316/  500] trn/posterior_energy  1.031e+06, trn/neg_log_likelihood  6.068e+03, trn/neg_log_prior  1.025e+06, trn/lr  9.000e-07, val/acc 7.993e-01, val/nll 6.654e-01
[2023-02-05 19:58:41] [Epoch   317/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  5.481e+03, trn/neg_log_prior  1.025e+06, trn/lr  8.913e-07, val/acc 8.153e-01, val/nll 6.044e-01
[2023-02-05 19:58:53] [Epoch   318/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  5.963e+03, trn/neg_log_prior  1.025e+06, trn/lr  8.827e-07, val/acc 8.088e-01, val/nll 6.347e-01
[2023-02-05 19:59:05] [Epoch   319/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  5.492e+03, trn/neg_log_prior  1.025e+06, trn/lr  8.742e-07, val/acc 7.987e-01, val/nll 6.580e-01
[2023-02-05 19:59:17] [Epoch   320/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  5.864e+03, trn/neg_log_prior  1.024e+06, trn/lr  8.656e-07, val/acc 8.040e-01, val/nll 6.596e-01
[2023-02-05 19:59:29] [Epoch   321/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  5.560e+03, trn/neg_log_prior  1.024e+06, trn/lr  8.571e-07, val/acc 8.046e-01, val/nll 6.504e-01
[2023-02-05 19:59:41] [Epoch   322/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  4.820e+03, trn/neg_log_prior  1.024e+06, trn/lr  8.486e-07, val/acc 8.030e-01, val/nll 6.643e-01
[2023-02-05 19:59:53] [Epoch   323/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  5.138e+03, trn/neg_log_prior  1.023e+06, trn/lr  8.401e-07, val/acc 8.131e-01, val/nll 6.097e-01
[2023-02-05 20:00:05] [Epoch   324/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  5.149e+03, trn/neg_log_prior  1.024e+06, trn/lr  8.316e-07, val/acc 8.186e-01, val/nll 6.041e-01
[2023-02-05 20:00:17] [Epoch   325/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  5.423e+03, trn/neg_log_prior  1.023e+06, trn/lr  8.232e-07, val/acc 8.170e-01, val/nll 6.172e-01
[2023-02-05 20:00:30] [Epoch   326/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  5.105e+03, trn/neg_log_prior  1.023e+06, trn/lr  8.148e-07, val/acc 8.124e-01, val/nll 6.293e-01
[2023-02-05 20:00:41] [Epoch   327/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  5.683e+03, trn/neg_log_prior  1.024e+06, trn/lr  8.065e-07, val/acc 8.136e-01, val/nll 5.948e-01
[2023-02-05 20:00:54] [Epoch   328/  500] trn/posterior_energy  1.029e+06, trn/neg_log_likelihood  5.038e+03, trn/neg_log_prior  1.024e+06, trn/lr  7.981e-07, val/acc 8.235e-01, val/nll 5.999e-01
[2023-02-05 20:01:06] [Epoch   329/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  4.590e+03, trn/neg_log_prior  1.023e+06, trn/lr  7.898e-07, val/acc 8.186e-01, val/nll 5.993e-01
[2023-02-05 20:01:18] [Epoch   330/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  4.968e+03, trn/neg_log_prior  1.023e+06, trn/lr  7.815e-07, val/acc 8.029e-01, val/nll 6.525e-01
[2023-02-05 20:01:30] [Epoch   331/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  5.152e+03, trn/neg_log_prior  1.023e+06, trn/lr  7.733e-07, val/acc 8.070e-01, val/nll 6.560e-01
[2023-02-05 20:01:42] [Epoch   332/  500] trn/posterior_energy  1.027e+06, trn/neg_log_likelihood  4.414e+03, trn/neg_log_prior  1.023e+06, trn/lr  7.650e-07, val/acc 8.126e-01, val/nll 6.245e-01
[2023-02-05 20:01:55] [Epoch   333/  500] trn/posterior_energy  1.027e+06, trn/neg_log_likelihood  4.516e+03, trn/neg_log_prior  1.022e+06, trn/lr  7.568e-07, val/acc 8.096e-01, val/nll 6.669e-01
[2023-02-05 20:02:07] [Epoch   334/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  5.284e+03, trn/neg_log_prior  1.022e+06, trn/lr  7.486e-07, val/acc 8.013e-01, val/nll 6.683e-01
[2023-02-05 20:02:19] [Epoch   335/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  4.106e+03, trn/neg_log_prior  1.022e+06, trn/lr  7.405e-07, val/acc 8.170e-01, val/nll 6.499e-01
[2023-02-05 20:02:31] [Epoch   336/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  3.996e+03, trn/neg_log_prior  1.022e+06, trn/lr  7.324e-07, val/acc 8.098e-01, val/nll 6.334e-01
[2023-02-05 20:02:43] [Epoch   337/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  4.656e+03, trn/neg_log_prior  1.022e+06, trn/lr  7.243e-07, val/acc 8.232e-01, val/nll 5.863e-01
[2023-02-05 20:02:55] [Epoch   338/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  4.231e+03, trn/neg_log_prior  1.021e+06, trn/lr  7.163e-07, val/acc 7.840e-01, val/nll 7.842e-01
[2023-02-05 20:03:07] [Epoch   339/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  4.632e+03, trn/neg_log_prior  1.021e+06, trn/lr  7.082e-07, val/acc 8.076e-01, val/nll 6.929e-01
[2023-02-05 20:03:20] [Epoch   340/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  4.237e+03, trn/neg_log_prior  1.021e+06, trn/lr  7.003e-07, val/acc 8.125e-01, val/nll 6.408e-01
[2023-02-05 20:03:32] [Epoch   341/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.099e+03, trn/neg_log_prior  1.021e+06, trn/lr  6.923e-07, val/acc 8.113e-01, val/nll 6.467e-01
[2023-02-05 20:03:43] [Epoch   342/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  3.811e+03, trn/neg_log_prior  1.021e+06, trn/lr  6.844e-07, val/acc 8.178e-01, val/nll 6.301e-01
[2023-02-05 20:03:55] [Epoch   343/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.302e+03, trn/neg_log_prior  1.021e+06, trn/lr  6.765e-07, val/acc 8.204e-01, val/nll 6.363e-01
[2023-02-05 20:04:07] [Epoch   344/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.211e+03, trn/neg_log_prior  1.021e+06, trn/lr  6.686e-07, val/acc 8.100e-01, val/nll 6.642e-01
[2023-02-05 20:04:19] [Epoch   345/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.838e+03, trn/neg_log_prior  1.020e+06, trn/lr  6.608e-07, val/acc 8.226e-01, val/nll 6.190e-01
[2023-02-05 20:04:31] [Epoch   346/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.135e+03, trn/neg_log_prior  1.020e+06, trn/lr  6.530e-07, val/acc 8.020e-01, val/nll 7.107e-01
[2023-02-05 20:04:42] [Epoch   347/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  3.784e+03, trn/neg_log_prior  1.020e+06, trn/lr  6.452e-07, val/acc 8.260e-01, val/nll 6.138e-01
[2023-02-05 20:04:54] [Epoch   348/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.281e+03, trn/neg_log_prior  1.020e+06, trn/lr  6.375e-07, val/acc 8.143e-01, val/nll 6.348e-01
[2023-02-05 20:05:06] [Epoch   349/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.518e+03, trn/neg_log_prior  1.019e+06, trn/lr  6.298e-07, val/acc 8.111e-01, val/nll 6.707e-01
[2023-02-05 20:05:18] [Epoch   350/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  4.046e+03, trn/neg_log_prior  1.020e+06, trn/lr  6.221e-07, val/acc 8.237e-01, val/nll 6.218e-01
[2023-02-05 20:05:31] [Epoch   351/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.572e+03, trn/neg_log_prior  1.020e+06, trn/lr  6.145e-07, val/acc 8.201e-01, val/nll 6.170e-01
[2023-02-05 20:05:43] [Epoch   352/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.840e+03, trn/neg_log_prior  1.019e+06, trn/lr  6.069e-07, val/acc 8.204e-01, val/nll 6.160e-01
[2023-02-05 20:05:55] [Epoch   353/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.022e+03, trn/neg_log_prior  1.019e+06, trn/lr  5.994e-07, val/acc 8.267e-01, val/nll 6.043e-01
[2023-02-05 20:06:07] [Epoch   354/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.586e+03, trn/neg_log_prior  1.019e+06, trn/lr  5.919e-07, val/acc 8.017e-01, val/nll 7.090e-01
[2023-02-05 20:06:19] [Epoch   355/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.666e+03, trn/neg_log_prior  1.019e+06, trn/lr  5.844e-07, val/acc 8.218e-01, val/nll 6.305e-01
[2023-02-05 20:06:31] [Epoch   356/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.338e+03, trn/neg_log_prior  1.019e+06, trn/lr  5.769e-07, val/acc 8.168e-01, val/nll 6.606e-01
[2023-02-05 20:06:43] [Epoch   357/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.679e+03, trn/neg_log_prior  1.019e+06, trn/lr  5.695e-07, val/acc 8.019e-01, val/nll 6.997e-01
[2023-02-05 20:06:57] [Epoch   358/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.005e+03, trn/neg_log_prior  1.018e+06, trn/lr  5.621e-07, val/acc 8.288e-01, val/nll 5.868e-01 (best_acc: 8.267e-01 -> 8.288e-01, test_acc: 8.262e-01, test_nll: 6.150e-01)
[2023-02-05 20:07:09] [Epoch   359/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.025e+03, trn/neg_log_prior  1.018e+06, trn/lr  5.548e-07, val/acc 8.124e-01, val/nll 6.390e-01
[2023-02-05 20:07:21] [Epoch   360/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.731e+03, trn/neg_log_prior  1.018e+06, trn/lr  5.475e-07, val/acc 8.148e-01, val/nll 6.337e-01
[2023-02-05 20:07:32] [Epoch   361/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.080e+03, trn/neg_log_prior  1.018e+06, trn/lr  5.402e-07, val/acc 8.250e-01, val/nll 6.133e-01
[2023-02-05 20:07:44] [Epoch   362/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.576e+03, trn/neg_log_prior  1.018e+06, trn/lr  5.330e-07, val/acc 8.107e-01, val/nll 6.784e-01
[2023-02-05 20:07:58] [Epoch   363/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.979e+03, trn/neg_log_prior  1.017e+06, trn/lr  5.258e-07, val/acc 8.330e-01, val/nll 5.759e-01 (best_acc: 8.288e-01 -> 8.330e-01, test_acc: 8.343e-01, test_nll: 5.938e-01)
[2023-02-05 20:08:10] [Epoch   364/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.131e+03, trn/neg_log_prior  1.017e+06, trn/lr  5.187e-07, val/acc 8.177e-01, val/nll 6.441e-01
[2023-02-05 20:08:22] [Epoch   365/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.346e+03, trn/neg_log_prior  1.017e+06, trn/lr  5.116e-07, val/acc 8.220e-01, val/nll 6.003e-01
[2023-02-05 20:08:34] [Epoch   366/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.121e+03, trn/neg_log_prior  1.017e+06, trn/lr  5.045e-07, val/acc 8.126e-01, val/nll 6.823e-01
[2023-02-05 20:08:46] [Epoch   367/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.708e+03, trn/neg_log_prior  1.017e+06, trn/lr  4.975e-07, val/acc 8.201e-01, val/nll 6.497e-01
[2023-02-05 20:08:58] [Epoch   368/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.527e+03, trn/neg_log_prior  1.017e+06, trn/lr  4.905e-07, val/acc 8.275e-01, val/nll 6.317e-01
[2023-02-05 20:09:10] [Epoch   369/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.873e+03, trn/neg_log_prior  1.016e+06, trn/lr  4.835e-07, val/acc 8.298e-01, val/nll 5.911e-01
[2023-02-05 20:09:22] [Epoch   370/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.540e+03, trn/neg_log_prior  1.017e+06, trn/lr  4.766e-07, val/acc 8.310e-01, val/nll 6.273e-01
[2023-02-05 20:09:34] [Epoch   371/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.382e+03, trn/neg_log_prior  1.016e+06, trn/lr  4.698e-07, val/acc 8.125e-01, val/nll 6.592e-01
[2023-02-05 20:09:46] [Epoch   372/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.694e+03, trn/neg_log_prior  1.016e+06, trn/lr  4.629e-07, val/acc 8.175e-01, val/nll 6.426e-01
[2023-02-05 20:09:58] [Epoch   373/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.211e+03, trn/neg_log_prior  1.016e+06, trn/lr  4.561e-07, val/acc 8.205e-01, val/nll 6.590e-01
[2023-02-05 20:10:09] [Epoch   374/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.117e+03, trn/neg_log_prior  1.016e+06, trn/lr  4.494e-07, val/acc 8.256e-01, val/nll 6.258e-01
[2023-02-05 20:10:21] [Epoch   375/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.377e+03, trn/neg_log_prior  1.015e+06, trn/lr  4.427e-07, val/acc 8.112e-01, val/nll 6.698e-01
[2023-02-05 20:10:33] [Epoch   376/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.891e+03, trn/neg_log_prior  1.015e+06, trn/lr  4.360e-07, val/acc 8.186e-01, val/nll 6.375e-01
[2023-02-05 20:10:45] [Epoch   377/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.735e+03, trn/neg_log_prior  1.016e+06, trn/lr  4.294e-07, val/acc 8.153e-01, val/nll 6.398e-01
[2023-02-05 20:10:57] [Epoch   378/  500] trn/posterior_energy  1.017e+06, trn/neg_log_likelihood  1.619e+03, trn/neg_log_prior  1.015e+06, trn/lr  4.228e-07, val/acc 8.294e-01, val/nll 6.054e-01
[2023-02-05 20:11:09] [Epoch   379/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  1.560e+03, trn/neg_log_prior  1.015e+06, trn/lr  4.163e-07, val/acc 8.327e-01, val/nll 5.948e-01
[2023-02-05 20:11:21] [Epoch   380/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.128e+03, trn/neg_log_prior  1.014e+06, trn/lr  4.098e-07, val/acc 8.227e-01, val/nll 6.374e-01
[2023-02-05 20:11:33] [Epoch   381/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.003e+03, trn/neg_log_prior  1.014e+06, trn/lr  4.033e-07, val/acc 8.271e-01, val/nll 5.922e-01
[2023-02-05 20:11:45] [Epoch   382/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.176e+03, trn/neg_log_prior  1.014e+06, trn/lr  3.969e-07, val/acc 8.122e-01, val/nll 6.919e-01
[2023-02-05 20:11:57] [Epoch   383/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.152e+03, trn/neg_log_prior  1.014e+06, trn/lr  3.906e-07, val/acc 8.265e-01, val/nll 6.290e-01
[2023-02-05 20:12:10] [Epoch   384/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.422e+03, trn/neg_log_prior  1.014e+06, trn/lr  3.842e-07, val/acc 8.312e-01, val/nll 6.496e-01
[2023-02-05 20:12:21] [Epoch   385/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.628e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.780e-07, val/acc 8.247e-01, val/nll 6.462e-01
[2023-02-05 20:12:33] [Epoch   386/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.536e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.717e-07, val/acc 8.271e-01, val/nll 6.350e-01
[2023-02-05 20:12:45] [Epoch   387/  500] trn/posterior_energy  1.016e+06, trn/neg_log_likelihood  2.125e+03, trn/neg_log_prior  1.014e+06, trn/lr  3.655e-07, val/acc 8.264e-01, val/nll 6.141e-01
[2023-02-05 20:12:57] [Epoch   388/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.593e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.594e-07, val/acc 8.301e-01, val/nll 5.882e-01
[2023-02-05 20:13:10] [Epoch   389/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.769e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.533e-07, val/acc 8.174e-01, val/nll 6.665e-01
[2023-02-05 20:13:22] [Epoch   390/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.556e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.472e-07, val/acc 8.284e-01, val/nll 6.002e-01
[2023-02-05 20:13:34] [Epoch   391/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.808e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.412e-07, val/acc 8.160e-01, val/nll 6.893e-01
[2023-02-05 20:13:46] [Epoch   392/  500] trn/posterior_energy  1.015e+06, trn/neg_log_likelihood  1.768e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.353e-07, val/acc 8.282e-01, val/nll 6.401e-01
[2023-02-05 20:13:59] [Epoch   393/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.249e+03, trn/neg_log_prior  1.013e+06, trn/lr  3.294e-07, val/acc 8.208e-01, val/nll 6.780e-01
[2023-02-05 20:14:11] [Epoch   394/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.463e+03, trn/neg_log_prior  1.012e+06, trn/lr  3.235e-07, val/acc 8.303e-01, val/nll 6.171e-01
[2023-02-05 20:14:23] [Epoch   395/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.462e+03, trn/neg_log_prior  1.012e+06, trn/lr  3.177e-07, val/acc 8.160e-01, val/nll 6.994e-01
[2023-02-05 20:14:35] [Epoch   396/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.549e+03, trn/neg_log_prior  1.012e+06, trn/lr  3.119e-07, val/acc 8.256e-01, val/nll 6.489e-01
[2023-02-05 20:14:49] [Epoch   397/  500] trn/posterior_energy  1.014e+06, trn/neg_log_likelihood  1.828e+03, trn/neg_log_prior  1.012e+06, trn/lr  3.062e-07, val/acc 8.363e-01, val/nll 6.001e-01 (best_acc: 8.330e-01 -> 8.363e-01, test_acc: 8.361e-01, test_nll: 6.111e-01)
[2023-02-05 20:15:01] [Epoch   398/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.308e+03, trn/neg_log_prior  1.012e+06, trn/lr  3.005e-07, val/acc 8.222e-01, val/nll 6.426e-01
[2023-02-05 20:15:13] [Epoch   399/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.439e+03, trn/neg_log_prior  1.012e+06, trn/lr  2.948e-07, val/acc 8.127e-01, val/nll 7.135e-01
[2023-02-05 20:15:25] [Epoch   400/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.580e+03, trn/neg_log_prior  1.012e+06, trn/lr  2.893e-07, val/acc 8.225e-01, val/nll 6.320e-01
[2023-02-05 20:15:37] [Epoch   401/  500] trn/posterior_energy  1.013e+06, trn/neg_log_likelihood  1.521e+03, trn/neg_log_prior  1.012e+06, trn/lr  2.837e-07, val/acc 8.115e-01, val/nll 6.986e-01
[2023-02-05 20:15:49] [Epoch   402/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.053e+03, trn/neg_log_prior  1.011e+06, trn/lr  2.782e-07, val/acc 8.290e-01, val/nll 6.151e-01
[2023-02-05 20:16:01] [Epoch   403/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  9.469e+02, trn/neg_log_prior  1.011e+06, trn/lr  2.728e-07, val/acc 8.197e-01, val/nll 7.121e-01
[2023-02-05 20:16:15] [Epoch   404/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  9.709e+02, trn/neg_log_prior  1.011e+06, trn/lr  2.674e-07, val/acc 8.396e-01, val/nll 6.070e-01 (best_acc: 8.363e-01 -> 8.396e-01, test_acc: 8.340e-01, test_nll: 6.322e-01)
[2023-02-05 20:16:27] [Epoch   405/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  6.205e+02, trn/neg_log_prior  1.010e+06, trn/lr  2.620e-07, val/acc 8.375e-01, val/nll 6.412e-01
[2023-02-05 20:16:39] [Epoch   406/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  1.199e+03, trn/neg_log_prior  1.010e+06, trn/lr  2.567e-07, val/acc 8.290e-01, val/nll 6.194e-01
[2023-02-05 20:16:52] [Epoch   407/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.536e+03, trn/neg_log_prior  1.010e+06, trn/lr  2.515e-07, val/acc 8.169e-01, val/nll 6.736e-01
[2023-02-05 20:17:04] [Epoch   408/  500] trn/posterior_energy  1.012e+06, trn/neg_log_likelihood  1.651e+03, trn/neg_log_prior  1.010e+06, trn/lr  2.463e-07, val/acc 8.278e-01, val/nll 6.411e-01
[2023-02-05 20:17:15] [Epoch   409/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  8.072e+02, trn/neg_log_prior  1.010e+06, trn/lr  2.411e-07, val/acc 8.332e-01, val/nll 6.533e-01
[2023-02-05 20:17:27] [Epoch   410/  500] trn/posterior_energy  1.011e+06, trn/neg_log_likelihood  8.295e+02, trn/neg_log_prior  1.010e+06, trn/lr  2.360e-07, val/acc 8.333e-01, val/nll 6.610e-01
[2023-02-05 20:17:39] [Epoch   411/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  5.561e+02, trn/neg_log_prior  1.010e+06, trn/lr  2.310e-07, val/acc 8.361e-01, val/nll 6.403e-01
[2023-02-05 20:17:51] [Epoch   412/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  6.223e+02, trn/neg_log_prior  1.009e+06, trn/lr  2.260e-07, val/acc 8.345e-01, val/nll 6.212e-01
[2023-02-05 20:18:03] [Epoch   413/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  9.412e+02, trn/neg_log_prior  1.009e+06, trn/lr  2.210e-07, val/acc 8.288e-01, val/nll 6.384e-01
[2023-02-05 20:18:15] [Epoch   414/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  1.022e+03, trn/neg_log_prior  1.009e+06, trn/lr  2.161e-07, val/acc 8.265e-01, val/nll 6.649e-01
[2023-02-05 20:18:27] [Epoch   415/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  1.186e+03, trn/neg_log_prior  1.009e+06, trn/lr  2.113e-07, val/acc 8.315e-01, val/nll 6.325e-01
[2023-02-05 20:18:39] [Epoch   416/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  1.074e+03, trn/neg_log_prior  1.009e+06, trn/lr  2.065e-07, val/acc 8.333e-01, val/nll 6.129e-01
[2023-02-05 20:18:51] [Epoch   417/  500] trn/posterior_energy  1.010e+06, trn/neg_log_likelihood  7.498e+02, trn/neg_log_prior  1.009e+06, trn/lr  2.018e-07, val/acc 8.260e-01, val/nll 6.854e-01
[2023-02-05 20:19:04] [Epoch   418/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  6.440e+02, trn/neg_log_prior  1.009e+06, trn/lr  1.971e-07, val/acc 8.371e-01, val/nll 6.255e-01
[2023-02-05 20:19:16] [Epoch   419/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  3.940e+02, trn/neg_log_prior  1.009e+06, trn/lr  1.924e-07, val/acc 8.361e-01, val/nll 6.418e-01
[2023-02-05 20:19:28] [Epoch   420/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  4.953e+02, trn/neg_log_prior  1.008e+06, trn/lr  1.878e-07, val/acc 8.304e-01, val/nll 6.810e-01
