[2023-02-05 12:00:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 12:00:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:00:16] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 12:00:59] [Epoch     1/  500] trn/posterior_energy  4.253e+06, trn/neg_log_likelihood  8.102e+04, trn/neg_log_prior  4.172e+06, trn/lr  1.000e-07, val/acc 3.748e-01, val/nll 1.680e+00 (best_acc: 0.000e+00 -> 3.748e-01, test_acc: 3.744e-01, test_nll: 1.680e+00)
[2023-02-05 13:04:01] [Epoch   309/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.357e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.203e-08, val/acc 8.300e-01, val/nll 7.626e-01
[2023-02-05 13:04:13] [Epoch   310/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.584e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.174e-08, val/acc 8.155e-01, val/nll 8.083e-01
[2023-02-05 13:04:25] [Epoch   311/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  5.807e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.145e-08, val/acc 8.402e-01, val/nll 7.235e-01
[2023-02-05 13:04:37] [Epoch   312/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.680e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.116e-08, val/acc 8.305e-01, val/nll 7.875e-01
[2023-02-05 13:04:49] [Epoch   313/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  5.575e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.087e-08, val/acc 8.285e-01, val/nll 8.012e-01
[2023-02-05 13:05:01] [Epoch   314/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  5.612e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.058e-08, val/acc 8.325e-01, val/nll 7.394e-01
[2023-02-05 13:05:14] [Epoch   315/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.344e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.029e-08, val/acc 8.274e-01, val/nll 7.901e-01
[2023-02-05 13:05:26] [Epoch   316/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.792e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.000e-08, val/acc 8.333e-01, val/nll 7.752e-01
[2023-02-05 13:05:38] [Epoch   317/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.873e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.971e-08, val/acc 8.230e-01, val/nll 7.850e-01
[2023-02-05 13:05:50] [Epoch   318/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  6.151e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.942e-08, val/acc 8.267e-01, val/nll 7.885e-01
[2023-02-05 13:06:02] [Epoch   319/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  5.779e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.914e-08, val/acc 8.129e-01, val/nll 8.419e-01
[2023-02-05 13:06:14] [Epoch   320/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  5.919e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.885e-08, val/acc 8.330e-01, val/nll 7.743e-01
[2023-02-05 13:06:27] [Epoch   321/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.527e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.857e-08, val/acc 8.364e-01, val/nll 7.596e-01
[2023-02-05 13:06:39] [Epoch   322/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.173e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.829e-08, val/acc 8.308e-01, val/nll 7.720e-01
[2023-02-05 13:06:51] [Epoch   323/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.368e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.800e-08, val/acc 8.312e-01, val/nll 7.718e-01
[2023-02-05 13:07:03] [Epoch   324/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.270e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.772e-08, val/acc 8.330e-01, val/nll 7.533e-01
[2023-02-05 13:07:15] [Epoch   325/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.699e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.744e-08, val/acc 8.337e-01, val/nll 8.002e-01
[2023-02-05 13:07:27] [Epoch   326/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.665e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.716e-08, val/acc 8.331e-01, val/nll 7.953e-01
[2023-02-05 13:07:40] [Epoch   327/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.307e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.688e-08, val/acc 8.269e-01, val/nll 7.867e-01
[2023-02-05 13:07:54] [Epoch   328/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.068e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.660e-08, val/acc 8.417e-01, val/nll 7.531e-01 (best_acc: 8.405e-01 -> 8.417e-01, test_acc: 8.467e-01, test_nll: 7.467e-01)
[2023-02-05 13:08:06] [Epoch   329/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.308e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.633e-08, val/acc 8.238e-01, val/nll 7.652e-01
[2023-02-05 13:08:18] [Epoch   330/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.986e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.605e-08, val/acc 8.271e-01, val/nll 7.910e-01
[2023-02-05 13:08:32] [Epoch   331/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.517e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.578e-08, val/acc 8.449e-01, val/nll 7.463e-01 (best_acc: 8.417e-01 -> 8.449e-01, test_acc: 8.391e-01, test_nll: 7.691e-01)
[2023-02-05 13:08:44] [Epoch   332/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.847e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.550e-08, val/acc 8.233e-01, val/nll 7.745e-01
[2023-02-05 13:08:56] [Epoch   333/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.854e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.523e-08, val/acc 8.358e-01, val/nll 7.840e-01
[2023-02-05 13:09:08] [Epoch   334/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  3.408e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.495e-08, val/acc 8.277e-01, val/nll 7.622e-01
[2023-02-05 13:09:21] [Epoch   335/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  3.668e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.468e-08, val/acc 8.377e-01, val/nll 7.636e-01
[2023-02-05 13:09:33] [Epoch   336/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  3.782e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.441e-08, val/acc 8.325e-01, val/nll 7.555e-01
[2023-02-05 13:09:45] [Epoch   337/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  3.033e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.414e-08, val/acc 8.305e-01, val/nll 7.919e-01
[2023-02-05 13:09:57] [Epoch   338/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  3.376e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.388e-08, val/acc 8.426e-01, val/nll 7.701e-01
[2023-02-05 13:10:09] [Epoch   339/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.872e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.361e-08, val/acc 8.413e-01, val/nll 7.746e-01
[2023-02-05 13:10:23] [Epoch   340/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.779e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.334e-08, val/acc 8.494e-01, val/nll 7.466e-01 (best_acc: 8.449e-01 -> 8.494e-01, test_acc: 8.471e-01, test_nll: 7.815e-01)
[2023-02-05 13:10:38] [Epoch   341/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.763e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.308e-08, val/acc 8.502e-01, val/nll 7.436e-01 (best_acc: 8.494e-01 -> 8.502e-01, test_acc: 8.481e-01, test_nll: 7.806e-01)
[2023-02-05 13:10:52] [Epoch   342/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.763e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.281e-08, val/acc 8.514e-01, val/nll 7.414e-01 (best_acc: 8.502e-01 -> 8.514e-01, test_acc: 8.475e-01, test_nll: 7.797e-01)
[2023-02-05 13:11:06] [Epoch   343/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.765e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.255e-08, val/acc 8.519e-01, val/nll 7.395e-01 (best_acc: 8.514e-01 -> 8.519e-01, test_acc: 8.476e-01, test_nll: 7.785e-01)
[2023-02-05 13:11:20] [Epoch   344/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.769e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.229e-08, val/acc 8.522e-01, val/nll 7.382e-01 (best_acc: 8.519e-01 -> 8.522e-01, test_acc: 8.476e-01, test_nll: 7.778e-01)
[2023-02-05 13:11:34] [Epoch   345/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.773e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.203e-08, val/acc 8.524e-01, val/nll 7.368e-01 (best_acc: 8.522e-01 -> 8.524e-01, test_acc: 8.482e-01, test_nll: 7.765e-01)
[2023-02-05 13:11:48] [Epoch   346/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.778e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.177e-08, val/acc 8.530e-01, val/nll 7.363e-01 (best_acc: 8.524e-01 -> 8.530e-01, test_acc: 8.478e-01, test_nll: 7.762e-01)
[2023-02-05 13:12:02] [Epoch   347/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.784e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.151e-08, val/acc 8.531e-01, val/nll 7.358e-01 (best_acc: 8.530e-01 -> 8.531e-01, test_acc: 8.478e-01, test_nll: 7.753e-01)
[2023-02-05 13:12:15] [Epoch   348/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.791e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.125e-08, val/acc 8.530e-01, val/nll 7.350e-01
[2023-02-05 13:12:27] [Epoch   349/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.797e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.099e-08, val/acc 8.528e-01, val/nll 7.343e-01
[2023-02-05 13:12:40] [Epoch   350/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.802e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.074e-08, val/acc 8.529e-01, val/nll 7.340e-01
[2023-02-05 13:12:52] [Epoch   351/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.808e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.048e-08, val/acc 8.531e-01, val/nll 7.337e-01
[2023-02-05 13:13:06] [Epoch   352/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.813e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.023e-08, val/acc 8.538e-01, val/nll 7.324e-01 (best_acc: 8.531e-01 -> 8.538e-01, test_acc: 8.485e-01, test_nll: 7.713e-01)
[2023-02-05 13:13:20] [Epoch   353/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.819e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.998e-08, val/acc 8.542e-01, val/nll 7.329e-01 (best_acc: 8.538e-01 -> 8.542e-01, test_acc: 8.485e-01, test_nll: 7.715e-01)
[2023-02-05 13:13:32] [Epoch   354/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.824e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.973e-08, val/acc 8.541e-01, val/nll 7.327e-01
[2023-02-05 13:13:44] [Epoch   355/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.829e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.948e-08, val/acc 8.538e-01, val/nll 7.320e-01
[2023-02-05 13:13:56] [Epoch   356/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.833e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.923e-08, val/acc 8.537e-01, val/nll 7.318e-01
[2023-02-05 13:14:09] [Epoch   357/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.838e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.898e-08, val/acc 8.535e-01, val/nll 7.319e-01
[2023-02-05 13:14:21] [Epoch   358/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.843e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.874e-08, val/acc 8.537e-01, val/nll 7.320e-01
[2023-02-05 13:14:33] [Epoch   359/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.848e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.849e-08, val/acc 8.533e-01, val/nll 7.323e-01
[2023-02-05 13:14:45] [Epoch   360/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.853e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.825e-08, val/acc 8.530e-01, val/nll 7.323e-01
[2023-02-05 13:14:57] [Epoch   361/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.856e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.801e-08, val/acc 8.527e-01, val/nll 7.323e-01
[2023-02-05 13:15:09] [Epoch   362/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.860e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.777e-08, val/acc 8.528e-01, val/nll 7.325e-01
[2023-02-05 13:15:21] [Epoch   363/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.863e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.753e-08, val/acc 8.523e-01, val/nll 7.327e-01
[2023-02-05 13:15:32] [Epoch   364/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.867e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.729e-08, val/acc 8.525e-01, val/nll 7.330e-01
[2023-02-05 13:15:45] [Epoch   365/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.870e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.705e-08, val/acc 8.525e-01, val/nll 7.334e-01
[2023-02-05 13:15:57] [Epoch   366/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.873e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.682e-08, val/acc 8.520e-01, val/nll 7.337e-01
[2023-02-05 13:16:09] [Epoch   367/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.876e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.658e-08, val/acc 8.519e-01, val/nll 7.342e-01
[2023-02-05 13:16:21] [Epoch   368/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.878e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.635e-08, val/acc 8.513e-01, val/nll 7.343e-01
[2023-02-05 13:16:33] [Epoch   369/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.881e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.612e-08, val/acc 8.514e-01, val/nll 7.347e-01
[2023-02-05 13:16:45] [Epoch   370/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.884e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.589e-08, val/acc 8.512e-01, val/nll 7.349e-01
[2023-02-05 13:16:57] [Epoch   371/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.885e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.566e-08, val/acc 8.511e-01, val/nll 7.355e-01
[2023-02-05 13:17:09] [Epoch   372/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.886e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.543e-08, val/acc 8.513e-01, val/nll 7.357e-01
[2023-02-05 13:17:21] [Epoch   373/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.888e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.520e-08, val/acc 8.515e-01, val/nll 7.362e-01
[2023-02-05 13:17:34] [Epoch   374/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.890e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.498e-08, val/acc 8.511e-01, val/nll 7.367e-01
[2023-02-05 13:17:46] [Epoch   375/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.891e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.476e-08, val/acc 8.513e-01, val/nll 7.369e-01
[2023-02-05 13:17:58] [Epoch   376/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.892e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.453e-08, val/acc 8.510e-01, val/nll 7.379e-01
[2023-02-05 13:18:11] [Epoch   377/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.894e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.431e-08, val/acc 8.511e-01, val/nll 7.383e-01
[2023-02-05 13:18:23] [Epoch   378/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.896e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.409e-08, val/acc 8.513e-01, val/nll 7.388e-01
[2023-02-05 13:18:35] [Epoch   379/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.897e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.388e-08, val/acc 8.513e-01, val/nll 7.391e-01
[2023-02-05 13:18:47] [Epoch   380/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.898e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.366e-08, val/acc 8.512e-01, val/nll 7.394e-01
[2023-02-05 13:19:00] [Epoch   381/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.899e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.344e-08, val/acc 8.511e-01, val/nll 7.400e-01
[2023-02-05 13:19:12] [Epoch   382/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.900e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.323e-08, val/acc 8.513e-01, val/nll 7.402e-01
[2023-02-05 13:19:24] [Epoch   383/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.901e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.302e-08, val/acc 8.518e-01, val/nll 7.407e-01
[2023-02-05 13:19:36] [Epoch   384/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.902e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.281e-08, val/acc 8.515e-01, val/nll 7.413e-01
[2023-02-05 13:19:48] [Epoch   385/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.903e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.260e-08, val/acc 8.517e-01, val/nll 7.418e-01
[2023-02-05 13:20:00] [Epoch   386/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.904e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.239e-08, val/acc 8.517e-01, val/nll 7.421e-01
[2023-02-05 13:20:12] [Epoch   387/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.904e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.218e-08, val/acc 8.513e-01, val/nll 7.427e-01
[2023-02-05 13:20:24] [Epoch   388/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.905e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.198e-08, val/acc 8.519e-01, val/nll 7.427e-01
[2023-02-05 13:20:36] [Epoch   389/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.906e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.178e-08, val/acc 8.525e-01, val/nll 7.426e-01
[2023-02-05 13:20:49] [Epoch   390/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.905e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.157e-08, val/acc 8.523e-01, val/nll 7.431e-01
[2023-02-05 13:21:01] [Epoch   391/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.906e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.137e-08, val/acc 8.523e-01, val/nll 7.431e-01
[2023-02-05 13:21:13] [Epoch   392/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.907e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.118e-08, val/acc 8.523e-01, val/nll 7.434e-01
[2023-02-05 13:21:25] [Epoch   393/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.907e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.098e-08, val/acc 8.522e-01, val/nll 7.435e-01
[2023-02-05 13:21:37] [Epoch   394/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.907e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.078e-08, val/acc 8.523e-01, val/nll 7.436e-01
[2023-02-05 13:21:49] [Epoch   395/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.907e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.059e-08, val/acc 8.518e-01, val/nll 7.439e-01
[2023-02-05 13:22:01] [Epoch   396/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.908e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.040e-08, val/acc 8.520e-01, val/nll 7.444e-01
[2023-02-05 13:22:13] [Epoch   397/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.908e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.021e-08, val/acc 8.524e-01, val/nll 7.445e-01
[2023-02-05 13:22:25] [Epoch   398/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.908e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.002e-08, val/acc 8.520e-01, val/nll 7.445e-01
[2023-02-05 13:22:37] [Epoch   399/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.908e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.828e-09, val/acc 8.518e-01, val/nll 7.456e-01
[2023-02-05 13:22:49] [Epoch   400/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.909e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.642e-09, val/acc 8.518e-01, val/nll 7.450e-01
[2023-02-05 13:23:01] [Epoch   401/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.910e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.457e-09, val/acc 8.515e-01, val/nll 7.460e-01
[2023-02-05 13:23:13] [Epoch   402/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.911e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.274e-09, val/acc 8.518e-01, val/nll 7.459e-01
[2023-02-05 13:23:25] [Epoch   403/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.911e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.093e-09, val/acc 8.514e-01, val/nll 7.464e-01
[2023-02-05 13:23:38] [Epoch   404/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.912e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.913e-09, val/acc 8.517e-01, val/nll 7.466e-01
[2023-02-05 13:23:50] [Epoch   405/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.912e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.735e-09, val/acc 8.519e-01, val/nll 7.467e-01
[2023-02-05 13:24:02] [Epoch   406/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.912e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.558e-09, val/acc 8.514e-01, val/nll 7.463e-01
[2023-02-05 13:24:14] [Epoch   407/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.912e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.383e-09, val/acc 8.520e-01, val/nll 7.463e-01
[2023-02-05 13:24:25] [Epoch   408/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.912e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.210e-09, val/acc 8.512e-01, val/nll 7.467e-01
[2023-02-05 13:24:38] [Epoch   409/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.912e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.038e-09, val/acc 8.515e-01, val/nll 7.466e-01
[2023-02-05 13:24:50] [Epoch   410/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.868e-09, val/acc 8.517e-01, val/nll 7.468e-01
[2023-02-05 13:25:02] [Epoch   411/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.700e-09, val/acc 8.518e-01, val/nll 7.471e-01
[2023-02-05 13:25:14] [Epoch   412/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.533e-09, val/acc 8.519e-01, val/nll 7.467e-01
[2023-02-05 13:25:26] [Epoch   413/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.368e-09, val/acc 8.513e-01, val/nll 7.469e-01
