[2023-02-05 21:59:38] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 21:59:38] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 21:59:43] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:00:26] [Epoch     1/  500] trn/posterior_energy  4.226e+06, trn/neg_log_likelihood  8.086e+04, trn/neg_log_prior  4.145e+06, trn/lr  3.000e-07, val/acc 4.091e-01, val/nll 1.581e+00 (best_acc: 0.000e+00 -> 4.091e-01, test_acc: 4.145e-01, test_nll: 1.574e+00)
[2023-02-05 23:04:29] [Epoch   315/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.841e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.086e-08, val/acc 8.373e-01, val/nll 5.781e-01
[2023-02-05 23:04:42] [Epoch   316/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.923e+03, trn/neg_log_prior  4.004e+06, trn/lr  9.000e-08, val/acc 8.259e-01, val/nll 6.402e-01
[2023-02-05 23:04:54] [Epoch   317/  500] trn/posterior_energy  4.007e+06, trn/neg_log_likelihood  2.742e+03, trn/neg_log_prior  4.004e+06, trn/lr  8.913e-08, val/acc 8.258e-01, val/nll 6.352e-01
[2023-02-05 23:05:06] [Epoch   318/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.619e+03, trn/neg_log_prior  4.004e+06, trn/lr  8.827e-08, val/acc 8.413e-01, val/nll 6.068e-01
[2023-02-05 23:05:19] [Epoch   319/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.426e+03, trn/neg_log_prior  4.004e+06, trn/lr  8.742e-08, val/acc 8.252e-01, val/nll 6.701e-01
[2023-02-05 23:05:31] [Epoch   320/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.393e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.656e-08, val/acc 8.195e-01, val/nll 6.726e-01
[2023-02-05 23:05:43] [Epoch   321/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.462e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.571e-08, val/acc 8.298e-01, val/nll 6.245e-01
[2023-02-05 23:05:55] [Epoch   322/  500] trn/posterior_energy  4.006e+06, trn/neg_log_likelihood  2.600e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.486e-08, val/acc 8.185e-01, val/nll 6.880e-01
[2023-02-05 23:06:07] [Epoch   323/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.372e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.401e-08, val/acc 8.322e-01, val/nll 6.158e-01
[2023-02-05 23:06:19] [Epoch   324/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.382e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.316e-08, val/acc 8.284e-01, val/nll 6.462e-01
[2023-02-05 23:06:31] [Epoch   325/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.512e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.232e-08, val/acc 8.351e-01, val/nll 6.295e-01
[2023-02-05 23:06:44] [Epoch   326/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.639e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.148e-08, val/acc 8.309e-01, val/nll 6.463e-01
[2023-02-05 23:06:56] [Epoch   327/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.302e+03, trn/neg_log_prior  4.003e+06, trn/lr  8.065e-08, val/acc 8.290e-01, val/nll 6.598e-01
[2023-02-05 23:07:08] [Epoch   328/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.406e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.981e-08, val/acc 8.284e-01, val/nll 6.576e-01
[2023-02-05 23:07:20] [Epoch   329/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.251e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.898e-08, val/acc 8.201e-01, val/nll 6.923e-01
[2023-02-05 23:07:32] [Epoch   330/  500] trn/posterior_energy  4.005e+06, trn/neg_log_likelihood  2.344e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.815e-08, val/acc 8.348e-01, val/nll 6.367e-01
[2023-02-05 23:07:44] [Epoch   331/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.019e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.733e-08, val/acc 8.188e-01, val/nll 7.055e-01
[2023-02-05 23:07:56] [Epoch   332/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.127e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.650e-08, val/acc 8.289e-01, val/nll 6.567e-01
[2023-02-05 23:08:08] [Epoch   333/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.467e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.568e-08, val/acc 8.398e-01, val/nll 6.019e-01
[2023-02-05 23:08:20] [Epoch   334/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.330e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.486e-08, val/acc 8.321e-01, val/nll 6.309e-01
[2023-02-05 23:08:33] [Epoch   335/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  1.970e+03, trn/neg_log_prior  4.002e+06, trn/lr  7.405e-08, val/acc 8.397e-01, val/nll 6.124e-01
[2023-02-05 23:08:45] [Epoch   336/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.125e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.324e-08, val/acc 8.375e-01, val/nll 6.233e-01
[2023-02-05 23:08:57] [Epoch   337/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.204e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.243e-08, val/acc 8.399e-01, val/nll 6.019e-01
[2023-02-05 23:09:09] [Epoch   338/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  1.809e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.163e-08, val/acc 8.292e-01, val/nll 6.860e-01
[2023-02-05 23:09:21] [Epoch   339/  500] trn/posterior_energy  4.004e+06, trn/neg_log_likelihood  2.334e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.082e-08, val/acc 8.399e-01, val/nll 6.107e-01
[2023-02-05 23:09:34] [Epoch   340/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.013e+03, trn/neg_log_prior  4.001e+06, trn/lr  7.003e-08, val/acc 8.408e-01, val/nll 6.015e-01
[2023-02-05 23:09:46] [Epoch   341/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  1.988e+03, trn/neg_log_prior  4.001e+06, trn/lr  6.923e-08, val/acc 8.267e-01, val/nll 6.709e-01
[2023-02-05 23:10:00] [Epoch   342/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.076e+03, trn/neg_log_prior  4.001e+06, trn/lr  6.844e-08, val/acc 8.482e-01, val/nll 6.068e-01 (best_acc: 8.415e-01 -> 8.482e-01, test_acc: 8.440e-01, test_nll: 6.085e-01)
[2023-02-05 23:10:12] [Epoch   343/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  1.766e+03, trn/neg_log_prior  4.001e+06, trn/lr  6.765e-08, val/acc 8.295e-01, val/nll 6.527e-01
[2023-02-05 23:10:24] [Epoch   344/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  1.935e+03, trn/neg_log_prior  4.001e+06, trn/lr  6.686e-08, val/acc 8.170e-01, val/nll 7.219e-01
[2023-02-05 23:10:36] [Epoch   345/  500] trn/posterior_energy  4.003e+06, trn/neg_log_likelihood  2.260e+03, trn/neg_log_prior  4.001e+06, trn/lr  6.608e-08, val/acc 8.389e-01, val/nll 6.215e-01
[2023-02-05 23:10:48] [Epoch   346/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.809e+03, trn/neg_log_prior  4.001e+06, trn/lr  6.530e-08, val/acc 8.394e-01, val/nll 6.128e-01
[2023-02-05 23:11:00] [Epoch   347/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.810e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.452e-08, val/acc 8.373e-01, val/nll 6.288e-01
[2023-02-05 23:11:12] [Epoch   348/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.647e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.375e-08, val/acc 8.215e-01, val/nll 7.039e-01
[2023-02-05 23:11:25] [Epoch   349/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.922e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.298e-08, val/acc 8.444e-01, val/nll 6.200e-01
[2023-02-05 23:11:37] [Epoch   350/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.534e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.221e-08, val/acc 8.442e-01, val/nll 6.313e-01
[2023-02-05 23:11:49] [Epoch   351/  500] trn/posterior_energy  4.002e+06, trn/neg_log_likelihood  1.742e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.145e-08, val/acc 8.405e-01, val/nll 6.082e-01
[2023-02-05 23:12:01] [Epoch   352/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.526e+03, trn/neg_log_prior  4.000e+06, trn/lr  6.069e-08, val/acc 8.392e-01, val/nll 6.259e-01
[2023-02-05 23:12:13] [Epoch   353/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.908e+03, trn/neg_log_prior  4.000e+06, trn/lr  5.994e-08, val/acc 8.334e-01, val/nll 6.277e-01
[2023-02-05 23:12:25] [Epoch   354/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.750e+03, trn/neg_log_prior  4.000e+06, trn/lr  5.919e-08, val/acc 8.387e-01, val/nll 5.926e-01
[2023-02-05 23:12:38] [Epoch   355/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.415e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.844e-08, val/acc 8.389e-01, val/nll 6.369e-01
[2023-02-05 23:12:50] [Epoch   356/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.814e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.769e-08, val/acc 8.257e-01, val/nll 6.497e-01
[2023-02-05 23:13:02] [Epoch   357/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  2.005e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.695e-08, val/acc 8.246e-01, val/nll 6.750e-01
[2023-02-05 23:13:14] [Epoch   358/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.917e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.621e-08, val/acc 8.433e-01, val/nll 6.122e-01
[2023-02-05 23:13:26] [Epoch   359/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.244e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.548e-08, val/acc 8.456e-01, val/nll 6.151e-01
[2023-02-05 23:13:39] [Epoch   360/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.512e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.475e-08, val/acc 8.418e-01, val/nll 6.082e-01
[2023-02-05 23:13:51] [Epoch   361/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.292e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.402e-08, val/acc 8.294e-01, val/nll 6.597e-01
[2023-02-05 23:14:03] [Epoch   362/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.640e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.330e-08, val/acc 8.288e-01, val/nll 6.384e-01
[2023-02-05 23:14:15] [Epoch   363/  500] trn/posterior_energy  4.001e+06, trn/neg_log_likelihood  1.945e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.258e-08, val/acc 8.279e-01, val/nll 6.760e-01
[2023-02-05 23:14:28] [Epoch   364/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.222e+03, trn/neg_log_prior  3.999e+06, trn/lr  5.187e-08, val/acc 8.364e-01, val/nll 6.463e-01
[2023-02-05 23:14:42] [Epoch   365/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.435e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.116e-08, val/acc 8.502e-01, val/nll 5.840e-01 (best_acc: 8.482e-01 -> 8.502e-01, test_acc: 8.451e-01, test_nll: 5.914e-01)
[2023-02-05 23:14:54] [Epoch   366/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.570e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.045e-08, val/acc 8.392e-01, val/nll 6.082e-01
[2023-02-05 23:15:06] [Epoch   367/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.427e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.975e-08, val/acc 8.351e-01, val/nll 6.607e-01
[2023-02-05 23:15:18] [Epoch   368/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.251e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.905e-08, val/acc 8.416e-01, val/nll 6.174e-01
[2023-02-05 23:15:30] [Epoch   369/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.220e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.835e-08, val/acc 8.327e-01, val/nll 6.583e-01
[2023-02-05 23:15:43] [Epoch   370/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.328e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.766e-08, val/acc 8.361e-01, val/nll 6.630e-01
[2023-02-05 23:15:55] [Epoch   371/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.288e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.698e-08, val/acc 8.374e-01, val/nll 6.334e-01
[2023-02-05 23:16:07] [Epoch   372/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.526e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.629e-08, val/acc 8.405e-01, val/nll 6.296e-01
[2023-02-05 23:16:19] [Epoch   373/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.470e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.561e-08, val/acc 8.406e-01, val/nll 6.232e-01
[2023-02-05 23:16:31] [Epoch   374/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.275e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.494e-08, val/acc 8.362e-01, val/nll 6.271e-01
[2023-02-05 23:16:43] [Epoch   375/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.271e+03, trn/neg_log_prior  3.998e+06, trn/lr  4.427e-08, val/acc 8.478e-01, val/nll 6.473e-01
[2023-02-05 23:16:55] [Epoch   376/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  8.466e+02, trn/neg_log_prior  3.997e+06, trn/lr  4.360e-08, val/acc 8.373e-01, val/nll 6.705e-01
[2023-02-05 23:17:08] [Epoch   377/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.184e+03, trn/neg_log_prior  3.997e+06, trn/lr  4.294e-08, val/acc 8.382e-01, val/nll 6.718e-01
[2023-02-05 23:17:20] [Epoch   378/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  9.632e+02, trn/neg_log_prior  3.997e+06, trn/lr  4.228e-08, val/acc 8.423e-01, val/nll 6.171e-01
[2023-02-05 23:17:32] [Epoch   379/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.044e+03, trn/neg_log_prior  3.997e+06, trn/lr  4.163e-08, val/acc 8.402e-01, val/nll 6.532e-01
[2023-02-05 23:17:44] [Epoch   380/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  9.931e+02, trn/neg_log_prior  3.997e+06, trn/lr  4.098e-08, val/acc 8.449e-01, val/nll 6.244e-01
[2023-02-05 23:17:56] [Epoch   381/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.072e+03, trn/neg_log_prior  3.997e+06, trn/lr  4.033e-08, val/acc 8.389e-01, val/nll 6.158e-01
[2023-02-05 23:18:08] [Epoch   382/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.027e+03, trn/neg_log_prior  3.997e+06, trn/lr  3.969e-08, val/acc 8.449e-01, val/nll 6.097e-01
[2023-02-05 23:18:21] [Epoch   383/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  9.724e+02, trn/neg_log_prior  3.996e+06, trn/lr  3.906e-08, val/acc 8.374e-01, val/nll 6.671e-01
[2023-02-05 23:18:33] [Epoch   384/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.174e+03, trn/neg_log_prior  3.996e+06, trn/lr  3.842e-08, val/acc 8.334e-01, val/nll 6.535e-01
[2023-02-05 23:18:45] [Epoch   385/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  8.847e+02, trn/neg_log_prior  3.996e+06, trn/lr  3.780e-08, val/acc 8.260e-01, val/nll 7.101e-01
[2023-02-05 23:18:57] [Epoch   386/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  8.134e+02, trn/neg_log_prior  3.996e+06, trn/lr  3.717e-08, val/acc 8.369e-01, val/nll 6.645e-01
[2023-02-05 23:19:09] [Epoch   387/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.319e+03, trn/neg_log_prior  3.996e+06, trn/lr  3.655e-08, val/acc 8.350e-01, val/nll 6.452e-01
[2023-02-05 23:19:22] [Epoch   388/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  8.437e+02, trn/neg_log_prior  3.996e+06, trn/lr  3.594e-08, val/acc 8.413e-01, val/nll 6.775e-01
[2023-02-05 23:19:34] [Epoch   389/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.032e+03, trn/neg_log_prior  3.996e+06, trn/lr  3.533e-08, val/acc 8.363e-01, val/nll 6.464e-01
[2023-02-05 23:19:46] [Epoch   390/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  8.421e+02, trn/neg_log_prior  3.996e+06, trn/lr  3.472e-08, val/acc 8.388e-01, val/nll 6.636e-01
[2023-02-05 23:19:58] [Epoch   391/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  1.021e+03, trn/neg_log_prior  3.996e+06, trn/lr  3.412e-08, val/acc 8.376e-01, val/nll 6.596e-01
[2023-02-05 23:20:10] [Epoch   392/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.022e+02, trn/neg_log_prior  3.996e+06, trn/lr  3.353e-08, val/acc 8.496e-01, val/nll 6.334e-01
[2023-02-05 23:20:22] [Epoch   393/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.426e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.294e-08, val/acc 8.385e-01, val/nll 6.269e-01
[2023-02-05 23:20:34] [Epoch   394/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  9.412e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.235e-08, val/acc 8.271e-01, val/nll 6.885e-01
[2023-02-05 23:20:49] [Epoch   395/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  7.894e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.177e-08, val/acc 8.528e-01, val/nll 6.019e-01 (best_acc: 8.502e-01 -> 8.528e-01, test_acc: 8.515e-01, test_nll: 6.319e-01)
[2023-02-05 23:21:01] [Epoch   396/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  5.677e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.119e-08, val/acc 8.472e-01, val/nll 6.045e-01
[2023-02-05 23:21:13] [Epoch   397/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  8.558e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.062e-08, val/acc 8.259e-01, val/nll 6.585e-01
[2023-02-05 23:21:25] [Epoch   398/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  7.564e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.005e-08, val/acc 8.472e-01, val/nll 6.207e-01
[2023-02-05 23:21:37] [Epoch   399/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  7.272e+02, trn/neg_log_prior  3.995e+06, trn/lr  2.948e-08, val/acc 8.395e-01, val/nll 6.590e-01
[2023-02-05 23:21:50] [Epoch   400/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  5.230e+02, trn/neg_log_prior  3.995e+06, trn/lr  2.893e-08, val/acc 8.457e-01, val/nll 6.470e-01
[2023-02-05 23:22:01] [Epoch   401/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  8.006e+02, trn/neg_log_prior  3.995e+06, trn/lr  2.837e-08, val/acc 8.346e-01, val/nll 6.628e-01
[2023-02-05 23:22:16] [Epoch   402/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  4.919e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.782e-08, val/acc 8.571e-01, val/nll 5.924e-01 (best_acc: 8.528e-01 -> 8.571e-01, test_acc: 8.542e-01, test_nll: 6.318e-01)
[2023-02-05 23:22:28] [Epoch   403/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  4.514e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.728e-08, val/acc 8.468e-01, val/nll 6.235e-01
[2023-02-05 23:22:40] [Epoch   404/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  4.818e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.674e-08, val/acc 8.500e-01, val/nll 6.190e-01
[2023-02-05 23:22:53] [Epoch   405/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  6.695e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.620e-08, val/acc 8.473e-01, val/nll 6.270e-01
[2023-02-05 23:23:05] [Epoch   406/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  6.243e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.567e-08, val/acc 8.472e-01, val/nll 6.145e-01
[2023-02-05 23:23:17] [Epoch   407/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  6.992e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.515e-08, val/acc 8.506e-01, val/nll 5.962e-01
[2023-02-05 23:23:29] [Epoch   408/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.479e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.463e-08, val/acc 8.502e-01, val/nll 6.250e-01
[2023-02-05 23:23:41] [Epoch   409/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.460e+02, trn/neg_log_prior  3.994e+06, trn/lr  2.411e-08, val/acc 8.503e-01, val/nll 6.286e-01
[2023-02-05 23:23:54] [Epoch   410/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.170e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.360e-08, val/acc 8.515e-01, val/nll 6.321e-01
[2023-02-05 23:24:06] [Epoch   411/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.427e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.310e-08, val/acc 8.472e-01, val/nll 6.269e-01
[2023-02-05 23:24:18] [Epoch   412/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  5.894e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.260e-08, val/acc 8.317e-01, val/nll 6.956e-01
[2023-02-05 23:24:30] [Epoch   413/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  7.901e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.210e-08, val/acc 8.489e-01, val/nll 6.168e-01
[2023-02-05 23:24:43] [Epoch   414/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  6.098e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.161e-08, val/acc 8.430e-01, val/nll 6.439e-01
[2023-02-05 23:24:55] [Epoch   415/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  4.476e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.113e-08, val/acc 8.472e-01, val/nll 6.471e-01
[2023-02-05 23:25:07] [Epoch   416/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.557e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.065e-08, val/acc 8.520e-01, val/nll 6.225e-01
[2023-02-05 23:25:19] [Epoch   417/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.059e+02, trn/neg_log_prior  3.993e+06, trn/lr  2.018e-08, val/acc 8.469e-01, val/nll 6.495e-01
[2023-02-05 23:25:31] [Epoch   418/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  2.963e+02, trn/neg_log_prior  3.993e+06, trn/lr  1.971e-08, val/acc 8.528e-01, val/nll 6.518e-01
[2023-02-05 23:25:44] [Epoch   419/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  2.432e+02, trn/neg_log_prior  3.993e+06, trn/lr  1.924e-08, val/acc 8.570e-01, val/nll 6.261e-01
[2023-02-05 23:25:56] [Epoch   420/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  4.100e+02, trn/neg_log_prior  3.993e+06, trn/lr  1.878e-08, val/acc 8.560e-01, val/nll 6.183e-01
[2023-02-05 23:26:10] [Epoch   421/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  1.727e+02, trn/neg_log_prior  3.993e+06, trn/lr  1.833e-08, val/acc 8.625e-01, val/nll 6.069e-01 (best_acc: 8.571e-01 -> 8.625e-01, test_acc: 8.664e-01, test_nll: 6.054e-01)
[2023-02-05 23:26:22] [Epoch   422/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  1.885e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.788e-08, val/acc 8.584e-01, val/nll 6.271e-01
